GeneID	Lenght	#Reads	EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other
gi|537985678|ref|NZ_ACII02000003.1|:c643899-642577|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CP29|UniRef50_R7CP29	1323	1	0.0.0.0	31.12575764762978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529.1378800097062
gi|537980053|ref|NZ_ACII02000001.1|:c393945-392656|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CPQ1|UniRef50_R5TK89	1290	1	0.0.0.0	31.921997959545894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	542.6739653122802
gi|537985678|ref|NZ_ACII02000003.1|:c2578910-2577543|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CR18|UniRef50_A9KLC8	1368	1	0.0.0.0	30.101884040799852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	511.7320286935975
gi|537985678|ref|NZ_ACII02000003.1|:c1629377-1628010|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CE60|UniRef50_R7CE60	1368	1	0.0.0.0	30.101884040799852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	511.7320286935975
gi|537985678|ref|NZ_ACII02000003.1|:c2662095-2660737|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CHT1|UniRef50_C9XLV3	1359	2	0.0.0.0	60.60246853247123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1030.241965052011
gi|537985678|ref|NZ_ACII02000003.1|:c2226399-2225068|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R5WNF1|UniRef50_I7B1F5	1332	1	0.0.0.0	30.915448474334983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	525.5626240636947
gi|537985678|ref|NZ_ACII02000003.1|:c2613487-2612159|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_C6JD79|UniRef50_D4LI31	1329	2	0.0.0.0	61.97047007947962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1053.4979913511534
gi|537985678|ref|NZ_ACII02000003.1|:c2218111-2215838|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CLM5|UniRef50_R5EYZ9	2274	1	0.0.0.0	18.10878512216983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.84934707688717
gi|537985678|ref|NZ_ACII02000003.1|:1921027-1923222|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CI40|UniRef50_R5HVL8	2196	1	0.0.0.0	18.75199333689171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318.7838867271591
gi|537980865|ref|NZ_ACII02000002.1|:c37395-34990|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CR11|UniRef50_R7CR11	2406	1	0.0.0.0	17.115285689033332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.95985671356664
gi|537985678|ref|NZ_ACII02000003.1|:c2577431-2575023|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_D4LFZ2	2409	1	0.0.0.0	17.093971510093066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.59751567158213
gi|537985678|ref|NZ_ACII02000003.1|:c526398-524086|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_R5QAM8	2313	1	3.4.21.53	17.803448926854387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.6586317565246
gi|537985678|ref|NZ_ACII02000003.1|:c2559650-2557629|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CS29|UniRef50_R7GST1	2022	1	0.0.0.0	20.36566635401296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	346.2163280182203
gi|537985678|ref|NZ_ACII02000003.1|:1731418-1733508|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_D4KXM9	2091	1	0.0.0.0	19.693628583364035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.7916859171886
gi|537985678|ref|NZ_ACII02000003.1|:c1075610-1072428|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_C6JEQ1|UniRef50_R5C7U9	3183	1	3.2.1.23	12.937284752690607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.93384079574034
gi|537985678|ref|NZ_ACII02000003.1|:c2224955-2221956|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_unknown	3000	2	0.0.0.0	27.452918245209467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	466.6996101685609
gi|537980053|ref|NZ_ACII02000001.1|:c186780-182920|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_R5UKJ9	3861	1	2.7.7.6	10.66546940373328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.66546940373328	0.0	0.0	0.0	0.0	0.0
gi|537985678|ref|NZ_ACII02000003.1|:c2238573-2235037|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_unknown	3537	1	0.0.0.0	11.64245896743404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.9218024463787
gi|537985678|ref|NZ_ACII02000003.1|:c136857-134332|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_D4M2Z8	2526	1	0.0.0.0	16.302207984091133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.302207984091133	0.0	0.0
gi|537985678|ref|NZ_ACII02000003.1|:c873053-870462|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_R6CQT0	2592	1	0.0.0.0	15.8871054659777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.0807929216209
gi|537985678|ref|NZ_ACII02000003.1|:c804845-802083|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_D4LLE0|UniRef50_Q46509	2763	1	0.0.0.0	14.903864411080058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.903864411080058	0.0	0.0	0.0	0.0	0.0
gi|537985678|ref|NZ_ACII02000003.1|:c686259-683551|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_F7V5T5	2709	1	1.6.5.11	15.200951409307565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.200951409307565	0.0	0.0	0.0	0.0	0.0
gi|537980865|ref|NZ_ACII02000002.1|:c310091-307416|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_C6JGX2|UniRef50_R7CPY9	2676	1	0.0.0.0	15.388407088121896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.60292049807225
gi|537985678|ref|NZ_ACII02000003.1|:c223324-221705|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_D4LWD0|UniRef50_Q8L7B5	1620	1	0.0.0.0	25.41936874556432	0.0	0.0	25.41936874556432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|537980865|ref|NZ_ACII02000002.1|:c279974-278292|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CCT5|UniRef50_R6R6D2	1683	1	5.4.2.2	24.467841573270466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.9533067455979
gi|537985678|ref|NZ_ACII02000003.1|:761024-762709|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R6BU33|UniRef50_Q18JB5	1686	1	6.3.4.3	24.424304488620525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.2131763065489
gi|537985678|ref|NZ_ACII02000003.1|:c303549-301783|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_R7CGI7	1767	1	0.0.0.0	23.30468441868376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	396.1796351176239
gi|537985678|ref|NZ_ACII02000003.1|:2054535-2056406|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7DCG7|UniRef50_K0NHW5	1872	1	1.6.5.11	21.99753064519989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.9580209683981
gi|537980865|ref|NZ_ACII02000002.1|:c218814-217021|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_R7CL06	1794	1	0.0.0.0	22.953945021078148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.953945021078148	0.0	0.0	0.0
gi|537980865|ref|NZ_ACII02000002.1|:384883-386682|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_C6JHA3|UniRef50_R7CKR8	1800	2	0.0.0.0	45.75486374201578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	777.8326836142683
gi|537985678|ref|NZ_ACII02000003.1|:c1009292-1007502|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_unknown|UniRef50_D4LIK0	1791	3	0.0.0.0	68.9771815206268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.9771815206268	0.0	0.0	0.0	0.0	0.0
gi|537985678|ref|NZ_ACII02000003.1|:c2663062-2662118|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CFP0|UniRef50_R6CG06	945	1	0.0.0.0	43.576060706681695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.576060706681695	0.0	0.0	0.0
gi|537985678|ref|NZ_ACII02000003.1|:c837483-836533|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CKH9|UniRef50_R7CKH9	951	1	0.0.0.0	43.30113287887929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	736.1192589409479
gi|537980053|ref|NZ_ACII02000001.1|:c74739-73804|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CG80|UniRef50_R7CG80	936	2	0.0.0.0	87.99012258079956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1495.8320838735924
gi|537985678|ref|NZ_ACII02000003.1|:1914849-1915826|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CIP4|UniRef50_A9KRW8	978	1	1.6.5.8	42.10570283007587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	715.7969481112898
gi|537985678|ref|NZ_ACII02000003.1|:c1941792-1940929|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CHF7|UniRef50_R5IQQ9	864	1	0.0.0.0	47.6613163979331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	810.2423787648627
gi|537985678|ref|NZ_ACII02000003.1|:c51512-50646|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CGV4|UniRef50_D4K8F9	867	1	0.0.0.0	47.49639834811326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	807.4387719179255
gi|537985678|ref|NZ_ACII02000003.1|:c362635-361772|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R5WRH5|UniRef50_P0CZ58	864	1	4.1.2.13	47.6613163979331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.6613163979331	0.0	0.0	0.0	0.0	0.0
gi|537985678|ref|NZ_ACII02000003.1|:2368684-2369559|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CKD5|UniRef50_D4LJE0	876	1	0.0.0.0	47.008421652755935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	799.1431680968509
gi|537985678|ref|NZ_ACII02000003.1|:c151007-150162|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CKN8|UniRef50_R7G0F5	846	1	0.0.0.0	48.67538695959125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	827.4815783130513
gi|537985678|ref|NZ_ACII02000003.1|:c2266380-2265475|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CIM1|UniRef50_R5NLN5	906	1	0.0.0.0	45.45185139935342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	772.6814737890081
gi|537985678|ref|NZ_ACII02000003.1|:2209453-2210646|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CN07|UniRef50_Q8FE91	1194	1	0.0.0.0	34.4885907603134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.4885907603134	0.0	0.0	0.0	0.0	0.0
gi|537980053|ref|NZ_ACII02000001.1|:c28465-27275|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CRA5|UniRef50_A9NG16	1191	1	5.4.2.7	34.575463784898574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	587.7828843432757
gi|537985678|ref|NZ_ACII02000003.1|:c857303-856155|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CI74|UniRef50_R7CI74	1149	1	0.0.0.0	35.839318857975805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609.2684205855886
gi|537980865|ref|NZ_ACII02000002.1|:274373-275608|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CDV8|UniRef50_R5N5N4	1236	1	0.0.0.0	33.316648355836726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	566.3830220492243
gi|537985678|ref|NZ_ACII02000003.1|:1515325-1516581|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_C6JBK7|UniRef50_D4N0J1	1257	1	0.0.0.0	32.76004563867478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.76004563867478	0.0	0.0	0.0
gi|537980053|ref|NZ_ACII02000001.1|:c176117-174888|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CGP1|UniRef50_R6KS55	1230	2	0.0.0.0	66.95833718343772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1138.2917321184411
gi|537985678|ref|NZ_ACII02000003.1|:c2981613-2980573|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R7CJU5|UniRef50_A9KKU2	1041	1	0.0.0.0	39.55751908531624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	672.477824450376
gi|537985678|ref|NZ_ACII02000003.1|:c2801366-2800347|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_R6PFB6|UniRef50_P0C0G7	1020	1	1.2.1.12	40.371938595896275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.371938595896275	0.0	0.0	0.0	0.0	0.0
gi|537980865|ref|NZ_ACII02000002.1|:c23641-22523|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_D4LIX3|UniRef50_R7IMM2	1119	1	2.7.7.27	36.80015850564271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	625.6026945959262
gi|537985678|ref|NZ_ACII02000003.1|:c109230-108145|457412|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA|UniRef90_D4LR52|UniRef50_I5AUR0	1086	2	0.0.0.0	75.83679073262283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1289.2254424545881
gi|479152295|ref|NC_021014.1|:79635-82034|657323|g__Ruminococcus.s__Ruminococcus_sp|UniRef90_unknown|UniRef50_D4N075	2400	1	2.7.13.3	17.158073903255918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.158073903255918	0.0	0.0	0.0
gi|479152295|ref|NC_021014.1|:c3280258-3278573|657323|g__Ruminococcus.s__Ruminococcus_sp|UniRef90_unknown|UniRef50_R6GEC0	1686	2	6.3.4.3	48.84860897724105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	830.4263526130978
gi|479152295|ref|NC_021014.1|:c1072828-1071887|657323|g__Ruminococcus.s__Ruminococcus_sp|UniRef90_D4LHW5|UniRef50_R6CG06	942	2	0.0.0.0	87.42967594015754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.42967594015754	0.0	0.0	0.0	0.0	0.0	0.0
gi|484030447|ref|NZ_HE978651.1|:c2094666-2094175|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_C6J869|UniRef50_C6J869	492	1	0.0.0.0	83.69792147929715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1422.8646651480517
gi|484030447|ref|NZ_HE978651.1|:c1604390-1604085|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_R7CLF6|UniRef50_R7FAZ2	306	1	0.0.0.0	134.57312865298758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2287.743187100789
gi|484030447|ref|NZ_HE978651.1|:c1019790-1018483|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_UPI0002DAD92C|UniRef50_UPI0002DAD92C	1308	1	0.0.0.0	31.482704409643883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	535.205974963946
gi|484030447|ref|NZ_HE978651.1|:c1936244-1933614|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_unknown|UniRef50_P22983	2631	1	2.7.9.1	15.651606753255113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.651606753255113	0.0	0.0	0.0	0.0	0.0
gi|484030447|ref|NZ_HE978651.1|:30916-33588|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_unknown|UniRef50_R7CPY9	2673	1	0.0.0.0	15.40567802761474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.8965264694506
gi|484030447|ref|NZ_HE978651.1|:c403750-402065|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_R6BU33|UniRef50_Q18JB5	1686	1	6.3.4.3	24.424304488620525	0.0	0.0	0.0	0.0	24.424304488620525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|484030447|ref|NZ_HE978651.1|:749327-751102|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_R7CGI7|UniRef50_R7CGI7	1776	1	0.0.0.0	23.18658635575124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	394.17196804777103
gi|484030447|ref|NZ_HE978651.1|:c827558-826710|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_C6J879|UniRef50_C6J879	849	1	0.0.0.0	48.50338912581178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	824.5576151388003
gi|484030447|ref|NZ_HE978651.1|:c2498830-2497646|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_D4LNQ2|UniRef50_Q126M1	1185	2	4.2.1.20	69.50105884863156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.50105884863156	0.0	0.0	0.0	0.0	0.0	0.0
gi|484030447|ref|NZ_HE978651.1|:466112-467152|1095771|g__Ruminococcus.s__Ruminococcus_sp_JC304|UniRef90_R5N492|UniRef50_C4Z4C2	1041	1	1.2.1.38	39.55751908531624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.55751908531624	0.0	0.0	0.0
gi|375112873|ref|NZ_CM001062.1|:3364876-3365262|28901|g__Salmonella.s__Salmonella_enterica|UniRef90_T2KAI1|UniRef50_T2KAI1	387	1	0.0.0.0	106.40665986515297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1808.9132177076006
gi|417683899|ref|NZ_AFGC01000050.1|:10815-11072|621|g__Shigella.s__Shigella_boydii|UniRef90_unknown|UniRef50_A9M2Z6	258	2	0.0.0.0	319.2199795954589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5426.7396531228005
gi|417684691|ref|NZ_AFGC01000057.1|:65270-65482|621|g__Shigella.s__Shigella_boydii|UniRef90_A7ZUF1|UniRef50_Q0RD99	213	1	0.0.0.0	193.33041017753146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3286.6169730180345
gi|420348872|ref|NZ_AKNA01000072.1|:c279116-278619|621|g__Shigella.s__Shigella_boydii|UniRef90_P0AFZ4|UniRef50_Q83Q08	498	1	0.0.0.0	82.68951278677551	0.0	0.0	0.0	0.0	0.0	0.0	82.68951278677551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|187730020|ref|NC_010658.1|:2146188-2146697|621|g__Shigella.s__Shigella_boydii|UniRef90_Q1JQN1|UniRef50_Q1JQN1	510	1	0.0.0.0	80.74387719179255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1372.6459122604733
gi|417683899|ref|NZ_AFGC01000050.1|:22156-23799|621|g__Shigella.s__Shigella_boydii|UniRef90_P58216|UniRef50_P42640	1644	1	0.0.0.0	25.048283070446594	0.0	0.0	0.0	0.0	0.0	0.0	25.048283070446594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|420351099|ref|NZ_AKNB01000155.1|:8115-9368|621|g__Shigella.s__Shigella_boydii|UniRef90_A8AKP4|UniRef50_Q1IZP1	1254	1	1.2.1.41	32.83841895359984	0.0	0.0	0.0	0.0	0.0	0.0	32.83841895359984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|417682649|ref|NZ_AFGC01000039.1|:124808-126481|621|g__Shigella.s__Shigella_boydii|UniRef90_P37985|UniRef50_Q9JZ44	1674	1	0.0.0.0	24.599389108610634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	418.1896148463808
gi|417671914|ref|NZ_AFFZ01000046.1|:c1337-1047|622|g__Shigella.s__Shigella_dysenteriae|UniRef90_P0ACZ1|UniRef50_P0ACZ1	291	1	0.0.0.0	141.50988786190447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2405.6680936523762
gi|82775382|ref|NC_007606.1|:c3124378-3124121|622|g__Shigella.s__Shigella_dysenteriae|UniRef90_unknown|UniRef50_A9M2Z6	258	1	0.0.0.0	159.60998979772944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2713.3698265614003
