taxa_id,name,reads,genes
superkingdom,Edwardsiella piscicida,1,1
superkingdom,Proteus penneri,1,1
superkingdom,Photorhabdus heterorhabditis,4,1
superkingdom,Hafnia,14,1
superkingdom,Edwardsiella hoshinae,1,1
superkingdom,Proteus mirabilis,92,1
superkingdom,Hafnia paralvei,3,1
superkingdom,Providencia rettgeri,263,1
superkingdom,Providencia alcalifaciens,11,1
superkingdom,Proteus vulgaris,4,1
superkingdom,Providencia burhodogranariea,12,1
superkingdom,Providencia heimbachae,2,1
superkingdom,Xenorhabdus bovienii,1,1
superkingdom,Proteus,8,1
superkingdom,Photorhabdus,3,1
superkingdom,Providencia stuartii,281,1
superkingdom,Providencia sneebia,8,1
superkingdom,Providencia rustigianii,6,1
superkingdom,Dickeya solani,17,1
superkingdom,Xenorhabdus mauleonii,1,1
superkingdom,Providencia,14,1
superkingdom,Xenorhabdus poinarii,1,1
superkingdom,Xenorhabdus cabanillasii,4,1
superkingdom,Dickeya chrysanthemi,1,1
superkingdom,Xenorhabdus,1,1
superkingdom,Xenorhabdus doucetiae,1,1
superkingdom,Pectobacteriaceae,38,1
superkingdom,Dickeya dadantii,14,1
superkingdom,Xenorhabdus nematophila,1,1
superkingdom,Dickeya paradisiaca,12,1
superkingdom,Brenneria sp. EniD312,11,1
superkingdom,Brenneria goodwinii,1,1
superkingdom,Dickeya sp. DW 0440,1,1
superkingdom,Candidatus Sodalis pierantonius,1,1
superkingdom,Lonsdalea quercina,1,1
superkingdom,Pectobacterium,248,1
superkingdom,Dickeya,2,1
superkingdom,Pectobacterium atrosepticum,62,1
superkingdom,Dickeya zeae,386,1
superkingdom,Rahnella sp. WP5,1,1
superkingdom,Ewingella americana,5,1
superkingdom,Sodalis praecaptivus,1,1
superkingdom,Pectobacterium wasabiae,55,1
superkingdom,Pectobacterium parmentieri,69,1
superkingdom,Sodalis glossinidius,3,1
superkingdom,Pectobacterium carotovorum,1486,1
superkingdom,Yersiniaceae,24,1
superkingdom,Rouxiella chamberiensis,55,1
superkingdom,Rahnella aquatilis,219,1
superkingdom,Serratia grimesii,1,1
superkingdom,Serratia plymuthica,115,1
superkingdom,Dickeya sp. NCPPB 569,1,1
superkingdom,Serratia ficaria,1,1
superkingdom,Rahnella sp. Y9602,62,1
superkingdom,Rahnella,11,1
superkingdom,Serratia sp. AS12,17,1
superkingdom,Serratia marcescens,623,1
superkingdom,Serratia sp. ATCC 39006,5,1
superkingdom,Serratia fonticola,16,1
superkingdom,Serratia sp. AS13,17,1
superkingdom,Chania multitudinisentens,2,1
superkingdom,Serratia liquefaciens,386,1
superkingdom,Serratia,139,1
superkingdom,Serratia odorifera,51,1
superkingdom,Serratia sp. H1n,1,1
superkingdom,Serratia sp. Leaf51,12,1
superkingdom,Serratia sp. 14-2641,3,1
superkingdom,Serratia sp. C-1,2,1
superkingdom,Serratia proteamaculans,539,1
superkingdom,Serratia sp. DD3,1,1
superkingdom,Serratia sp. M24T3,23,1
superkingdom,Serratia sp. ISTD04,1,1
superkingdom,Serratia symbiotica,11,1
superkingdom,Serratia sp. S4,368,1
superkingdom,Yersinia frederiksenii,14,1
superkingdom,Yersinia,5,1
superkingdom,Yersinia aldovae,3,1
superkingdom,Yersinia intermedia,11,1
superkingdom,Yersinia nurmii,1,1
superkingdom,Yersinia mollaretii,6,1
superkingdom,Yersinia massiliensis,27,1
superkingdom,Yersinia rohdei,9,1
superkingdom,Yersinia entomophaga,1,1
superkingdom,Coxiella sp. DG_40,1,1
superkingdom,Yersinia ruckeri,8,1
superkingdom,Yersinia enterocolitica,34,1
superkingdom,Yersinia pseudotuberculosis,5,1
superkingdom,Yersinia kristensenii,6,1
superkingdom,Coxiella sp. RIFCSPHIGHO2_12_FULL_42_15,1,1
superkingdom,Yersinia bercovieri,5,1
superkingdom,Legionella geestiana,1,1
superkingdom,Yersinia pestis,37,1
superkingdom,Coxiella sp. RIFCSPHIGHO2_12_FULL_44_14,1,1
superkingdom,Coxiellaceae,1,1
superkingdom,Rickettsiella grylli,1,1
superkingdom,Fluoribacter gormanii,6,1
superkingdom,Legionella massiliensis,4,1
superkingdom,Legionella drancourtii,1,1
superkingdom,Legionella longbeachae,5,1
superkingdom,Legionella shakespearei,1,1
superkingdom,Legionella,1,1
superkingdom,Legionella hackeliae,1,1
superkingdom,Tatlockia micdadei,3,1
superkingdom,Legionella drozanskii,1,1
superkingdom,Methylomicrobium,1,1
superkingdom,Methylomonas sp. MK1,2,1
superkingdom,Algiphilus aromaticivorans,2,1
superkingdom,Methylobacter tundripaludum,1,1
superkingdom,Tatlockia,1,1
superkingdom,Hydrocarboniphaga effusa,2,1
superkingdom,Legionella spiritensis,4,1
superkingdom,Methylohalobius crimeensis,10,1
superkingdom,Methylobacter,1,1
superkingdom,Methyloglobulus morosus,1,1
superkingdom,Methylomonas methanica,1,1
superkingdom,Polycyclovorans algicola,1,1
superkingdom,Methylovulum miyakonense,1,1
superkingdom,Nevskia ramosa,1,1
superkingdom,Solimonas variicoloris,1,1
superkingdom,Sinobacteraceae,2,1
superkingdom,Terasakiispira papahanaumokuakeensis,1,1
superkingdom,Nevskia soli,2,1
superkingdom,Alcanivorax dieselolei,3,1
superkingdom,Alcanivorax borkumensis,1,1
superkingdom,Alcanivorax hongdengensis,13,1
superkingdom,Solimonas flava,1,1
superkingdom,Oceanospirillales,3,1
superkingdom,Hahella ganghwensis,1,1
superkingdom,Endozoicomonas ascidiicola,11,1
superkingdom,Halomonadaceae,1,1
superkingdom,Chromohalobacter salexigens,6,1
superkingdom,Hahella chejuensis,2,1
superkingdom,Endozoicomonas elysicola,1,1
superkingdom,Cobetia sp. UCD-24C,1,1
superkingdom,Legionella pneumophila,21,1
superkingdom,Alcanivorax,5,1
superkingdom,Endozoicomonas,1,1
superkingdom,Methylomonas,1,1
superkingdom,Halomonas daqiaonensis,2,1
superkingdom,Halomonas campaniensis,1,1
superkingdom,Halomonas huangheensis,3,1
superkingdom,Halomonas gudaonensis,1,1
superkingdom,Halomonas halodenitrificans,5,1
superkingdom,Halomonas lutea,8,1
superkingdom,Cobetia marina,3,1
superkingdom,Halomonas sp. PBN3,1,1
superkingdom,Chromohalobacter,2,1
superkingdom,Halomonas anticariensis,1,1
superkingdom,Halomonas meridiana,1,1
superkingdom,Halomonas sp. KM-1,11,1
superkingdom,Halomonas sp. HAL1,2,1
superkingdom,Halomonas sp. BC04,1,1
superkingdom,Halomonas salina,1,1
superkingdom,Halomonas sp. GFAJ-1,1,1
superkingdom,Halomonas smyrnensis,18,1
superkingdom,Halomonas sp. S2151,1,1
superkingdom,Halomonas jeotgali,18,1
superkingdom,Halomonas muralis,3,1
superkingdom,Halomonas,16,1
superkingdom,Halomonas stevensii,5,1
superkingdom,Halomonas titanicae,320,1
superkingdom,Halomonas subterranea,1,1
superkingdom,Kushneria avicenniae,1,1
superkingdom,Zymobacter palmae,1,1
superkingdom,Halomonas sp. PR-M31,166,1
superkingdom,Halomonas sp. TD01,3,1
superkingdom,Salinicola sp. MIT1003,1,1
superkingdom,Kushneria aurantia,4,1
superkingdom,Osedax symbiont Rs2,1,1
superkingdom,Halomonas xianhensis,2,1
superkingdom,Marinomonas spartinae,2,1
superkingdom,Marinobacterium profundum,1,1
superkingdom,Halomonas zhanjiangensis,5,1
superkingdom,Marinomonas gallaica,1,1
superkingdom,Marinomonas sp. MED121,1,1
superkingdom,Oceanospirillaceae,1,1
superkingdom,Marinomonas atlantica,2,1
superkingdom,Oceanospirillum maris,1,1
superkingdom,Marinospirillum alkaliphilum,2,1
superkingdom,Marinomonas posidonica,1,1
superkingdom,Marinomonas sp. MWYL1,12,1
superkingdom,Neptuniibacter caesariensis,5,1
superkingdom,Nitrincola lacisaponensis,2,1
superkingdom,Reinekea blandensis,1,1
superkingdom,Thalassolituus oleivorans,1,1
superkingdom,Marinomonas ushuaiensis,1,1
superkingdom,Marinospirillum minutulum,2,1
superkingdom,Gynuella sunshinyii,1,1
superkingdom,Oleiphilus,2,1
superkingdom,Gilliamella apis,3,1
superkingdom,Actinobacillus minor,11,1
superkingdom,Aggregatibacter actinomycetemcomitans,1,1
superkingdom,Bibersteinia trehalosi,1,1
superkingdom,Gilliamella apicola,24,1
superkingdom,Marinomonas,3,1
superkingdom,Actinobacillus pleuropneumoniae,193,1
superkingdom,Gilliamella,1,1
superkingdom,Glaesserella parasuis,16,1
superkingdom,Pasteurellaceae,2,1
superkingdom,Avibacterium paragallinarum,3,1
superkingdom,Haemophilus aegyptius,4,1
superkingdom,Gallibacterium anatis,2,1
superkingdom,Haemophilus,2,1
superkingdom,Haemophilus parainfluenzae,6,1
superkingdom,Haemophilus paraphrohaemolyticus,1,1
superkingdom,Haemophilus sp. oral taxon 851,2,1
superkingdom,Haemophilus haemolyticus,4,1
superkingdom,Haemophilus sputorum,3,1
superkingdom,Histophilus somni,2,1
superkingdom,Mannheimia haemolytica,484,1
superkingdom,Pasteurella dagmatis,1,1
superkingdom,Pseudomonadales bacterium RIFCSPHIGHO2_12_FULL_40_16,1,1
superkingdom,Pseudomonadales bacterium RIFCSPLOWO2_12_59_9,1,1
superkingdom,Pasteurella multocida,832,1
superkingdom,Haemophilus influenzae,17,1
superkingdom,Pseudomonadales bacterium RIFCSPHIGHO2_02_FULL_60_43,1,1
superkingdom,Pseudomonadales,32,1
superkingdom,Acinetobacter beijerinckii,7,1
superkingdom,[Mannheimia] succiniciproducens,1,1
superkingdom,Acinetobacter bouvetii,40,1
superkingdom,Acinetobacter albensis,1,1
superkingdom,Acinetobacter baylyi,3,1
superkingdom,Moraxellaceae,21,1
superkingdom,Acinetobacter haemolyticus,13,1
superkingdom,Acinetobacter bereziniae,25,1
superkingdom,Acinetobacter bohemicus,20,1
superkingdom,Acinetobacter boissieri,1,1
superkingdom,Acinetobacter gerneri,7,1
superkingdom,Acinetobacter brisouii,68,1
superkingdom,Acinetobacter gyllenbergii,9,1
superkingdom,Acinetobacter baumannii,166028,1
superkingdom,Acinetobacter kyonggiensis,2,1
superkingdom,Acinetobacter gandensis,1,1
superkingdom,Acinetobacter johnsonii,411,1
superkingdom,Acinetobacter,79,1
superkingdom,Acinetobacter indicus,4,1
superkingdom,Acinetobacter calcoaceticus,10,1
superkingdom,Acinetobacter guillouiae,47,1
superkingdom,Acinetobacter oleivorans,9,1
superkingdom,Acinetobacter harbinensis,1,1
superkingdom,Acinetobacter lwoffii,556,1
superkingdom,Acinetobacter idrijaensis,9,1
superkingdom,Acinetobacter nosocomialis,77,1
superkingdom,Acinetobacter junii,75,1
superkingdom,Acinetobacter larvae,1,1
superkingdom,Acinetobacter nectaris,1,1
superkingdom,Acinetobacter parvus,2,1
superkingdom,Acinetobacter pittii,10,1
superkingdom,Acinetobacter sp. ADP1,2,1
superkingdom,Acinetobacter radioresistens,42,1
superkingdom,Acinetobacter pragensis,7,1
superkingdom,Acinetobacter sp. ATCC 27244,4,1
superkingdom,Acinetobacter qingfengensis,3,1
superkingdom,Acinetobacter sp. CIP 102143,2,1
superkingdom,Acinetobacter seifertii,3,1
superkingdom,Acinetobacter sp. ANC 3862,4,1
superkingdom,Acinetobacter sp. ANC 3789,24,1
superkingdom,Acinetobacter schindleri,12,1
superkingdom,Acinetobacter rudis,91,1
superkingdom,Acinetobacter sp. ANC 3880,2,1
superkingdom,Acinetobacter sp. ANC 4105,8,1
superkingdom,Acinetobacter sp. BMW17,1,1
superkingdom,Acinetobacter soli,12,1
superkingdom,Acinetobacter sp. CIP 110321,2,1
superkingdom,Acinetobacter sp. CIP 102637,3,1
superkingdom,Acinetobacter sp. CIP 101966,4,1
superkingdom,Acinetobacter sp. CIP 102159,2,1
superkingdom,[Haemophilus] ducreyi,2,1
superkingdom,Acinetobacter sp. CIP 102082,2,1
superkingdom,Acinetobacter sp. CIP 101934,4,1
superkingdom,Acinetobacter sp. CIP 102129,3,1
superkingdom,Acinetobacter sp. CIP 102136,2,1
superkingdom,Acinetobacter sp. CIP 51.11,5,1
superkingdom,Acinetobacter sp. CIP 70.18,1,1
superkingdom,Acinetobacter sp. CIP 56.2,3,1
superkingdom,Acinetobacter sp. CIP 102529,1,1
superkingdom,Acinetobacter sp. CIP 53.82,5,1
superkingdom,Acinetobacter sp. CIP 64.2,1,1
superkingdom,Acinetobacter sp. MDS7A,5,1
superkingdom,Acinetobacter sp. NIPH 1867,3,1
superkingdom,Acinetobacter sp. CIP A162,3,1
superkingdom,Acinetobacter sp. CIP 64.7,5,1
superkingdom,Acinetobacter sp. CIP-A165,2,1
superkingdom,Acinetobacter sp. NIPH 2100,3,1
superkingdom,Acinetobacter sp. NIPH 298,2,1
superkingdom,Acinetobacter sp. NIPH 284,5,1
superkingdom,Acinetobacter sp. NIPH 542,8,1
superkingdom,Acinetobacter sp. NIPH 2171,7,1
superkingdom,Acinetobacter sp. HA,6,1
superkingdom,Acinetobacter sp. NIPH 809,5,1
superkingdom,Acinetobacter sp. NIPH 2168,2,1
superkingdom,Acinetobacter sp. NIPH 1847,4,1
superkingdom,Acinetobacter sp. NIPH 236,1,1
superkingdom,Acinetobacter sp. NIPH 3623,3,1
superkingdom,Acinetobacter sp. NIPH 758,1,1
superkingdom,Acinetobacter sp. NIPH 817,3,1
superkingdom,Acinetobacter sp. NIPH 899,2,1
superkingdom,Acinetobacter sp. TG19627,2,1
superkingdom,Acinetobacter sp. NIPH 713,1,1
superkingdom,Acinetobacter sp. OIFC021,3,1
superkingdom,Acinetobacter sp. TG2027,4,1
superkingdom,Acinetobacter sp. TG27347,4,1
superkingdom,Acinetobacter sp. WC-141,1,1
superkingdom,Acinetobacter sp. WC-743,33,1
superkingdom,Acinetobacter sp. TGL-Y2,1,1
superkingdom,Acinetobacter sp. P8-3-8,21,1
superkingdom,Acinetobacter sp. WC-323,3,1
superkingdom,Alkanindiges illinoisensis,4,1
superkingdom,Acinetobacter sp. WCHA60,1,1
superkingdom,Acinetobacter ursingii,11,1
superkingdom,Acinetobacter towneri,172,1
superkingdom,Acinetobacter tjernbergiae,1,1
superkingdom,Moraxella atlantae,1,1
superkingdom,Acinetobacter tandoii,20,1
superkingdom,Acinetobacter venetianus,20,1
superkingdom,Moraxella bovoculi,1,1
superkingdom,Psychrobacter aquaticus,1128,1
superkingdom,Psychrobacter alimentarius,68,1
superkingdom,Moraxella catarrhalis,3,1
superkingdom,Moraxella oblonga,1,1
superkingdom,Moraxella osloensis,3,1
superkingdom,Perlucidibaca aquatica,1,1
superkingdom,Psychrobacter sp. DAB_AL109bw,1,1
superkingdom,Psychrobacter cryohalolentis,373,1
superkingdom,Psychrobacter phenylpyruvicus,3,1
superkingdom,Perlucidibaca piscinae,1,1
superkingdom,Psychrobacter arcticus,329,1
superkingdom,Psychrobacter pacificensis,15,1
superkingdom,Psychrobacter glacincola,2,1
superkingdom,Psychrobacter lutiphocae,13,1
superkingdom,Psychrobacter sp. AC24,1,1
superkingdom,Moraxella macacae,3,1
superkingdom,Psychrobacter piscatorii,60,1
superkingdom,Psychrobacter sp. AntiMn-1,39,1
superkingdom,Psychrobacter,1650,1
superkingdom,Psychrobacter sp. B29-1,14,1
superkingdom,Psychrobacter sp. DAB_AL43B,1,1
superkingdom,Psychrobacter sp. DAB_AL32B,2,1
superkingdom,Psychrobacter sp. DAB_AL62B,1,1
superkingdom,Psychrobacter sp. ENNN9_III,11,1
superkingdom,Psychrobacter sp. P11G3,22,1
superkingdom,Psychrobacter sp. DAB_AL12,2,1
superkingdom,Psychrobacter sp. P11F6,4,1
superkingdom,Psychrobacter sp. JCM 18903,6,1
superkingdom,Psychrobacter sp. SHUES1,29,1
superkingdom,Psychrobacter sp. P2G3,2,1
superkingdom,Psychrobacter sp. JCM 18902,1,1
superkingdom,Psychrobacter sp. JCM 18901,19,1
superkingdom,Psychrobacter sp. TB2,2,1
superkingdom,Psychrobacter sp. a381,2,1
superkingdom,Psychrobacter sp. P11G5,6,1
superkingdom,Psychrobacter sp. JCM 18900,20,1
superkingdom,Psychrobacter sp. G,261,1
superkingdom,Psychrobacter sp. PRwf-1,84,1
superkingdom,Psychrobacter sp. PAMC 21119,1119,1
superkingdom,Pseudomonas abietaniphila,2,1
superkingdom,Azotobacter beijerinckii,1,1
superkingdom,Pseudomonas avellanae,4,1
superkingdom,Pseudomonas alkylphenolica,18,1
superkingdom,Pseudomonas amygdali,58,1
superkingdom,Psychrobacter urativorans,8,1
superkingdom,Azotobacter vinelandii,5,1
superkingdom,Pseudomonas agarici,7,1
superkingdom,Pseudomonas alcaliphila,19,1
superkingdom,Pseudomonas anguilliseptica,1,1
superkingdom,Pseudomonas azotifigens,1,1
superkingdom,Pseudomonas alcaligenes,39,1
superkingdom,Pseudomonas brenneri,1,1
superkingdom,Pseudomonas argentinensis,20,1
superkingdom,Pseudomonas arsenicoxydans,2,1
superkingdom,Pseudomonas coleopterorum,4,1
superkingdom,Pseudomonas caeni,3,1
superkingdom,Pseudomonas batumici,1,1
superkingdom,Pseudomonadaceae,7,1
superkingdom,Pseudomonas aeruginosa,113,1
superkingdom,Pseudomonas brassicacearum,21,1
superkingdom,Pseudomonas cichorii,4,1
superkingdom,Pseudomonas canadensis,1,1
superkingdom,Pseudomonas cremoricolorata,3,1
superkingdom,Pseudomonas donghuensis,128,1
superkingdom,Pseudomonas extremaustralis,61,1
superkingdom,Pseudomonas,1525,1
superkingdom,Pseudomonas citronellolis,1,1
superkingdom,Pseudomonas composti,1,1
superkingdom,Pseudomonas chlororaphis,46,1
superkingdom,Pseudomonas costantinii,1,1
superkingdom,Pseudomonas chloritidismutans,7,1
superkingdom,Pseudomonas extremorientalis,3,1
superkingdom,Pseudomonas fulva,288,1
superkingdom,Pseudomonas fluorescens,882,1
superkingdom,Pseudomonas flavescens,1,1
superkingdom,Pseudomonas endophytica,2,1
superkingdom,Pseudomonas entomophila,71,1
superkingdom,Pseudomonas frederiksbergensis,1,1
superkingdom,Pseudomonas furukawaii,12,1
superkingdom,Pseudomonas fuscovaginae,43,1
superkingdom,Pseudomonas fragi,71,1
superkingdom,Pseudomonas graminis,2,1
superkingdom,Pseudomonas grimontii,2,1
superkingdom,Pseudomonas mediterranea,2,1
superkingdom,Pseudomonas gingeri,25,1
superkingdom,Pseudomonas luteola,4,1
superkingdom,Pseudomonas litoralis,1,1
superkingdom,Pseudomonas massiliensis,1,1
superkingdom,Pseudomonas marginalis,3,1
superkingdom,Pseudomonas helleri,10,1
superkingdom,Pseudomonas mandelii,22,1
superkingdom,Pseudomonas koreensis,1,1
superkingdom,Pseudomonas moraviensis,2,1
superkingdom,Pseudomonas mohnii,1,1
superkingdom,Pseudomonas mosselii,2,1
superkingdom,Pseudomonas japonica,1,1
superkingdom,Pseudomonas mendocina,50,1
superkingdom,Pseudomonas poae,28,1
superkingdom,Pseudomonas plecoglossicida,65,1
superkingdom,Pseudomonas pelagia,2,1
superkingdom,Pseudomonas nitroreducens,36,1
superkingdom,Pseudomonas oryzihabitans,8,1
superkingdom,Pseudomonas protegens,19,1
superkingdom,Pseudomonas psychrotolerans,732,1
superkingdom,Pseudomonas monteilii,113,1
superkingdom,Pseudomonas rhizosphaerae,3,1
superkingdom,Pseudomonas parafulva,8,1
superkingdom,Pseudomonas pseudoalcaligenes,884,1
superkingdom,Pseudomonas psychrophila,31,1
superkingdom,Pseudomonas savastanoi,31,1
superkingdom,Pseudomonas sp. ATCC 13867,22,1
superkingdom,Pseudomonas sp. 10-1B,1,1
superkingdom,Pseudomonas putida,1078,1
superkingdom,Pseudomonas resinovorans,12,1
superkingdom,Pseudomonas sihuiensis,1,1
superkingdom,Pseudomonas sp. 1 R 17,1,1
superkingdom,Pseudomonas sp. CBZ-4,70,1
superkingdom,Pseudomonas sp. 35MFCvi1.1,8,1
superkingdom,Pseudomonas sp. 313,817,1
superkingdom,Pseudomonas rhodesiae,1,1
superkingdom,Pseudomonas sp. 45MFCol3.1,9,1
superkingdom,Pseudomonas sp. Ag1,18,1
superkingdom,Pseudomonas sp. CFII68,17,1
superkingdom,Pseudomonas sp. CFII64,10,1
superkingdom,Pseudomonas sp. CFT9,48,1
superkingdom,Pseudomonas sp. FGI182,1,1
superkingdom,Pseudomonas sp. DR 5-09,1,1
superkingdom,Pseudomonas sp. CF150,53,1
superkingdom,Pseudomonas sp. CF161,22,1
superkingdom,Pseudomonas sp. Chol1,54,1
superkingdom,Pseudomonas sp. CMAA1215,27,1
superkingdom,Pseudomonas sp. 5,5,1
superkingdom,Pseudomonas sp. EGD-AK9,18,1
superkingdom,Pseudomonas sp. EpS/L25,3,1
superkingdom,Pseudomonas sp. GM16,24,1
superkingdom,Pseudomonas sp. GM21,16,1
superkingdom,Pseudomonas sp. GM18,6,1
superkingdom,Pseudomonas sp. GM33,22,1
superkingdom,Pseudomonas sp. GM17,14,1
superkingdom,Pseudomonas sp. GM102,7,1
superkingdom,Pseudomonas sp. GM60,25,1
superkingdom,Pseudomonas sp. GM74,14,1
superkingdom,Pseudomonas sp. GM55,29,1
superkingdom,Pseudomonas sp. GM78,24,1
superkingdom,Pseudomonas sp. GM49,18,1
superkingdom,Pseudomonas sp. GM67,20,1
superkingdom,Pseudomonas sp. GM50,7,1
superkingdom,Pseudomonas sp. GM25,64,1
superkingdom,Pseudomonas sp. GM24,13,1
superkingdom,Pseudomonas sp. GM80,26,1
superkingdom,Pseudomonas sp. GM48,14,1
superkingdom,Pseudomonas sp. HPB0071,2,1
superkingdom,Pseudomonas sp. H2,2,1
superkingdom,Pseudomonas sp. JY-Q,1,1
superkingdom,Pseudomonas sp. GM84,60,1
superkingdom,Pseudomonas sp. HMP271,1,1
superkingdom,Pseudomonas sp. GM79,11,1
superkingdom,Pseudomonas sp. LFM046,17,1
superkingdom,Pseudomonas sp. In5,1,1
superkingdom,Pseudomonas sp. NBRC 111128,1,1
superkingdom,Pseudomonas sp. LAB-08,1,1
superkingdom,Pseudomonas sp. NBRC 111117,3,1
superkingdom,Pseudomonas sp. NBRC 111123,1,1
superkingdom,Pseudomonas sp. LAIL14HWK12:I7,10,1
superkingdom,Pseudomonas sp. NFACC25,1,1
superkingdom,Pseudomonas sp. Lz4W,4,1
superkingdom,Pseudomonas sp. M47T1,28,1
superkingdom,Pseudomonas sp. MS586,2,1
superkingdom,Pseudomonas sp. P179,23,1
superkingdom,Pseudomonas sp. R62,50,1
superkingdom,Pseudomonas sp. NFACC42-2,2,1
superkingdom,Pseudomonas sp. NBRC 111133,1,1
superkingdom,Pseudomonas sp. NFR09,1,1
superkingdom,Pseudomonas sp. NFR16,2,1
superkingdom,Pseudomonas sp. NBRC 111130,1,1
superkingdom,Pseudomonas sp. R81,61,1
superkingdom,Pseudomonas sp. PAMC 26793,19,1
superkingdom,Pseudomonas sp. RIT357,1,1
superkingdom,Pseudomonas sp. S9,6,1
superkingdom,Pseudomonas sp. PAMC 25886,41,1
superkingdom,Pseudomonas sp. URHB0015,6,1
superkingdom,Pseudomonas sp. S1E40,1,1
superkingdom,Pseudomonas sp. URMO17WK12:I3,1,1
superkingdom,Pseudomonas sp. URIL14HWK12:I4,1,1
superkingdom,Pseudomonas sp. URMO17WK12:I11,3,1
superkingdom,Pseudomonas sp. StFLB209,2,1
superkingdom,Pseudomonas sp. Snoq117.2,5,1
superkingdom,Pseudomonas sp. URMO17WK12:I8,1,1
superkingdom,Pseudomonas sp. UW4,20,1
superkingdom,Pseudomonas sp. S13.1.2,59,1
superkingdom,Pseudomonas sp. W15Feb9B,1,1
superkingdom,Pseudomonas sp. WCHP16,2,1
superkingdom,Pseudomonas tremae,1,1
superkingdom,Pseudomonas taiwanensis,63,1
superkingdom,Pseudomonas sp. VLB120,1,1
superkingdom,Pseudomonas stutzeri,48,1
superkingdom,Pseudomonas straminea,3,1
superkingdom,Pseudomonas veronii,52,1
superkingdom,Pseudomonas thermotolerans,8,1
superkingdom,Pseudomonas umsongensis,3,1
superkingdom,Pseudomonas tolaasii,5502,1
superkingdom,Pseudomonas vancouverensis,7,1
superkingdom,Pseudomonas syringae group genomosp. 3,22,1
superkingdom,Pseudomonas synxantha,44,1
superkingdom,Pseudomonas sp. p21,1,1
superkingdom,Salinisphaera hydrothermalis,1,1
superkingdom,Thiotrichales bacterium SG8_50,1,1
superkingdom,Pseudomonas viridiflava,238,1
superkingdom,Pseudomonas vranovensis,5,1
superkingdom,Rugamonas rubra,1,1
superkingdom,Salinisphaera shabanensis,2,1
superkingdom,Fangia hongkongensis,1,1
superkingdom,Cycloclasticus sp. P1,1,1
superkingdom,Francisella endosymbiont of Amblyomma maculatum,39,1
superkingdom,Methylophaga muralis,4,1
superkingdom,Francisella sp. MA067296,1,1
superkingdom,Methylophaga aminisulfidivorans,4,1
superkingdom,Methylophaga nitratireducenticrescens,5,1
superkingdom,Francisella tularensis,1,1
superkingdom,Thiotrichales bacterium HS_08,3,1
superkingdom,Methylophaga frappieri,1,1
superkingdom,Methylophaga,2,1
superkingdom,Methylophaga lonarensis,1,1
superkingdom,Cycloclasticus,1,1
superkingdom,Piscirickettsia litoralis,1,1
superkingdom,Pseudomonas syringae,135,1
superkingdom,Hydrogenovibrio crunogenus,4,1
superkingdom,Thiolinea disciformis,2,1
superkingdom,Thiomicrospira sp. WB1,5,1
superkingdom,Piscirickettsia salmonis,335,1
superkingdom,Thiofilum flexile,1,1
superkingdom,Candidatus Thiomargarita nelsonii,2,1
superkingdom,Methylophaga thiooxydans,1,1
superkingdom,Vibrionales,59,1
superkingdom,Achromatium sp. WMS2,1,1
superkingdom,Vibrionales bacterium SWAT-3,2,1
superkingdom,Candidatus Photodesmus katoptron,2,1
superkingdom,Aliivibrio salmonicida,1,1
superkingdom,Aliivibrio fischeri,1,1
superkingdom,Thiothrix caldifontis,1,1
superkingdom,Enterovibrio coralii,1,1
superkingdom,Aliivibrio wodanis,1,1
superkingdom,Photobacterium gaetbulicola,25,1
superkingdom,Vibrionaceae,71,1
superkingdom,Enterovibrio pacificus,2,1
superkingdom,Photobacterium ganghwense,1,1
superkingdom,Grimontia indica,1,1
superkingdom,Grimontia hollisae,3,1
superkingdom,Photobacterium damselae,3,1
superkingdom,Photobacterium iliopiscarium,2,1
superkingdom,Photobacterium sp. SKA34,1,1
superkingdom,Photobacterium halotolerans,4,1
superkingdom,Photobacterium angustum,3,1
superkingdom,Enterovibrio,1,1
superkingdom,Photobacterium profundum,5,1
superkingdom,Salinivibrio sp. BNH,16,1
superkingdom,Aliivibrio,4,1
superkingdom,Salinivibrio costicola,223,1
superkingdom,Vibrio antiquarius,4,1
superkingdom,Salinivibrio socompensis,73,1
superkingdom,Vibrio anguillarum,7,1
superkingdom,Salinivibrio sp. DV,20,1
superkingdom,Vibrio albensis,1,1
superkingdom,Photobacterium,10,1
superkingdom,Salinivibrio sp. KP-1,14,1
superkingdom,Vibrio brasiliensis,1,1
superkingdom,Salinivibrio,271,1
superkingdom,Vibrio coralliilyticus,4,1
superkingdom,Vibrio furnissii,8,1
superkingdom,Vibrio fluvialis,4,1
superkingdom,Vibrio breoganii,1,1
superkingdom,Vibrio diazotrophicus,4,1
superkingdom,Vibrio galatheae,1,1
superkingdom,Vibrio cyclitrophicus,8,1
superkingdom,Vibrio alginolyticus,77,1
superkingdom,Vibrio campbellii,22,1
superkingdom,Vibrio cidicii,1,1
superkingdom,Vibrio ezurae,2,1
superkingdom,Vibrio metschnikovii,3,1
superkingdom,Vibrio gazogenes,5,1
superkingdom,Vibrio,760,1
superkingdom,Vibrio hepatarius,3,1
superkingdom,Vibrio harveyi,5,1
superkingdom,Vibrio ishigakensis,2,1
superkingdom,Vibrio maritimus,1,1
superkingdom,Vibrio genomosp. F10,1,1
superkingdom,Vibrio mytili,2,1
superkingdom,Vibrio natriegens,2,1
superkingdom,Vibrio mexicanus,1,1
superkingdom,Vibrio ichthyoenteri,2,1
