root,kingdom,phylum,class,order,family,genus,species,Reads
root,k_Bacteria,p_Cyanobacteria,c_,o_Oscillatoriales,f_Oscillatoriaceae,g_Oscillatoria,s_Oscillatoria acuminata,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,3
root,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Ruminococcaceae,g_Ruminococcus,s_Ruminococcus bicirculans,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Cyanobacteria,c_,o_Chroococcales,f_Cyanobacteriaceae,g_Cyanobacterium,s_Cyanobacterium aponinum,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides fragilis,4
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,5
root,k_Bacteria,p_Bacteroidetes,c_Flavobacteriia,o_Flavobacteriales,f_Cryomorphaceae,g_Owenweeksia,s_Owenweeksia hongkongensis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides ovatus,10
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,16
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Caulobacterales,f_Caulobacteraceae,g_Caulobacter,s_Caulobacter sp. K31,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,19
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides dorei,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides fragilis,4
root,k_Bacteria,p_Proteobacteria,c_Deltaproteobacteria,o_Desulfuromonadales,f_Geobacteraceae,g_Geobacter,s_Geobacter bemidjiensis,9
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides caecimuris,2
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Alteromonadales,f_Alteromonadaceae,g_Agarivorans,s_Agarivorans gilvus,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Neisseriales,f_Chromobacteriaceae,g_Vogesella,s_Vogesella sp. LIG4,2
root,k_Bacteria,p_Bacteroidetes,c_Chitinophagia,o_Chitinophagales,f_Chitinophagaceae,g_Niastella,s_Niastella koreensis,1
root,k_Bacteria,p_Thermotogae,c_Thermotogae,o_Thermotogales,f_Thermotogaceae,g_Pseudothermotoga,s_Pseudothermotoga hypogea,12
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides fragilis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,9
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_Lactobacillus acetotolerans,3
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Pseudomonadales,f_Moraxellaceae,g_Acinetobacter,s_Acinetobacter guillouiae,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides cellulosilyticus,1
root,k_Bacteria,p_Firmicutes,c_Bacilli,o_Bacillales,f_Paenibacillaceae,g_Paenibacillus,s_Paenibacillus polymyxa,1
root,k_Bacteria,p_Bacteroidetes,c_Sphingobacteriia,o_Sphingobacteriales,f_Sphingobacteriaceae,g_Pedobacter,s_Pedobacter sp. PACM 27299,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,4
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides cellulosilyticus,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Sphingobacteriia,o_Sphingobacteriales,f_Sphingobacteriaceae,g_Sphingobacterium,s_Sphingobacterium sp. PM2-P1-29,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides helcogenes,4
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Alteromonadales,f_Moritellaceae,g_Moritella,s_Moritella viscosa,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,5
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Tannerella,s_Tannerella forsythia,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Tannerella,s_Tannerella forsythia,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides xylanisolvens,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,6
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides xylanisolvens,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Micrococcales,f_Micrococcaceae,g_Arthrobacter,s_Arthrobacter sp. YC-RL1,1
root,k_Bacteria,p_Spirochaetes,c_Spirochaetia,o_Spirochaetales,f_Spirochaetaceae,g_Salinispira,s_Salinispira pacifica,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides ovatus,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,12
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides helcogenes,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Prevotellaceae,g_Prevotella,s_Prevotella melaninogenica,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides salanitronis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,8
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides fragilis,1
root,k_Viruses,p_,c_,o_,f_Phycodnaviridae,g_Chlorovirus,s_Paramecium bursaria Chlorella virus CVB-1,1
root,k_Bacteria,p_Proteobacteria,c_Deltaproteobacteria,o_Desulfobacterales,f_Desulfobacteraceae,g_Desulfobacterium,s_Desulfobacterium autotrophicum,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,32
root,k_Bacteria,p_Bacteroidetes,c_Cytophagia,o_Cytophagales,f_Cytophagaceae,g_Cytophaga,s_Cytophaga hutchinsonii,1
root,k_Bacteria,p_Firmicutes,c_Bacilli,o_Bacillales,f_Paenibacillaceae,g_Paenibacillus,s_Paenibacillus sp. FSL R5-0912,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides ovatus,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides caecimuris,57
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides vulgatus,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,3
root,k_Bacteria,p_Bacteroidetes,c_Chitinophagia,o_Chitinophagales,f_Chitinophagaceae,g_Niastella,s_Niastella koreensis,11
root,k_Bacteria,p_Spirochaetes,c_Spirochaetia,o_Spirochaetales,f_Spirochaetaceae,g_Spirochaeta,s_Spirochaeta africana,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides goldsteinii,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Methylococcales,f_Methylococcaceae,g_Methylococcus,s_Methylococcus capsulatus,6
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides cellulosilyticus,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides caecimuris,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli,1
root,k_Bacteria,p_Bacteroidetes,c_Flavobacteriia,o_Flavobacteriales,f_Flavobacteriaceae,g_Flavobacterium,s_Flavobacterium gilvum,1
root,k_Bacteria,p_Bacteroidetes,c_Sphingobacteriia,o_Sphingobacteriales,f_Sphingobacteriaceae,g_Pedobacter,s_Pedobacter heparinus,2
root,k_Bacteria,p_Bacteroidetes,c_Chitinophagia,o_Chitinophagales,f_Chitinophagaceae,g_Niastella,s_Niastella koreensis,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides fragilis,2
root,k_Bacteria,p_Bacteroidetes,c_Cytophagia,o_Cytophagales,f_Cytophagaceae,g_Fibrella,s_Fibrella aestuarina,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Prevotellaceae,g_Prevotella,s_Prevotella scopos,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides ovatus,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Barnesiellaceae,g_Barnesiella,s_Barnesiella viscericola,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Prevotellaceae,g_Prevotella,s_Prevotella intermedia,1
root,k_Bacteria,p_Bacteroidetes,c_Chitinophagia,o_Chitinophagales,f_Chitinophagaceae,g_Filimonas,s_Filimonas lacunae,1
root,k_Bacteria,p_Bacteroidetes,c_Sphingobacteriia,o_Sphingobacteriales,f_Sphingobacteriaceae,g_Pedobacter,s_Pedobacter steynii,5
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides salanitronis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Prevotellaceae,g_Prevotella,s_Prevotella dentalis,1
root,k_Bacteria,p_Bacteroidetes,c_Cytophagia,o_Cytophagales,f_Flammeovirgaceae,g_,s_Flammeovirgaceae bacterium 311,1
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Yersiniaceae,g_Chania,s_Chania multitudinisentens,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium avidum,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Corynebacteriales,f_Corynebacteriaceae,g_Corynebacterium,s_Corynebacterium ulcerans,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides helcogenes,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides cellulosilyticus,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides caecimuris,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Prevotellaceae,g_Prevotella,s_Prevotella fusca,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,2
root,k_Bacteria,p_Bacteroidetes,c_Flavobacteriia,o_Flavobacteriales,f_Flavobacteriaceae,g_Gillisia,s_Gillisia sp. Hel1_33_143,1
root,k_Bacteria,p_Cyanobacteria,c_,o_Nostocales,f_Nostocaceae,g_Trichormus,s_Trichormus azollae,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides fragilis,1
root,k_Viruses,p_,c_,o_Herpesvirales,f_Herpesviridae,g_Percavirus,s_Equid gammaherpesvirus 2,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Oxalobacteraceae,g_Janthinobacterium,s_Janthinobacterium sp. B9-8,20
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,5
root,k_Bacteria,p_Cyanobacteria,c_,o_Chroococcales,f_Chroococcaceae,g_Gloeocapsa,s_Gloeocapsa sp. PCC 7428,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides fragilis,4
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,4
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides cellulosilyticus,8
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides caecimuris,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides xylanisolvens,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Pandoraea,s_Pandoraea apista,7
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Porphyromonadaceae,g_Porphyromonas,s_Porphyromonas gingivalis,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides vulgatus,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Bacteroidetes,c_Sphingobacteriia,o_Sphingobacteriales,f_Sphingobacteriaceae,g_Mucilaginibacter,s_Mucilaginibacter sp. PAMC 26640,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,23
root,k_Bacteria,p_Bacteroidetes,c_Cytophagia,o_Cytophagales,f_Hymenobacteraceae,g_Rufibacter,s_Rufibacter sp. DG31D,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides cellulosilyticus,1
root,k_Bacteria,p_Bacteroidetes,c_Cytophagia,o_Cytophagales,f_Cytophagaceae,g_Emticicia,s_Emticicia oligotrophica,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Porphyromonadaceae,g_Porphyromonas,s_Porphyromonas asaccharolytica,1
root,k_Bacteria,p_Bacteroidetes,c_Flavobacteriia,o_Flavobacteriales,f_Flavobacteriaceae,g_Capnocytophaga,s_Capnocytophaga sp. oral taxon 323,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,2
root,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium,s_Clostridium saccharobutylicum,17
root,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Vibrionales,f_Vibrionaceae,g_Vibrio,s_Vibrio cholerae,1
root,k_Bacteria,p_Proteobacteria,c_Deltaproteobacteria,o_Desulfuromonadales,f_Desulfuromonadaceae,g_Desulfuromonas,s_Desulfuromonas sp. DDH964,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_Bacteroides thetaiotaomicron,2
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Odoribacteraceae,g_Odoribacter,s_Odoribacter splanchnicus,4
root,k_Bacteria,p_Bacteroidetes,c_Cytophagia,o_Cytophagales,f_Cytophagaceae,g_Leadbetterella,s_Leadbetterella byssophila,20
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,3
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,9
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,4
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,15
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Tannerellaceae,g_Parabacteroides,s_Parabacteroides distasonis,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhodobacterales,f_Hyphomonadaceae,g_,s_Hyphomonadaceae bacterium UKL13-1,1
root,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_,g_,s_[Bacteroides] pectinophilus,1
root,k_Viruses,p_,c_,o_Bunyavirales,f_Peribunyaviridae,g_Orthobunyavirus,s_Shamonda orthobunyavirus,1
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhizobiales,f_Rhizobiaceae,g_Agrobacterium,s_Agrobacterium tumefaciens,4
root,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Caulobacterales,f_Caulobacteraceae,g_Phenylobacterium,s_Phenylobacterium zucineum,3
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_,s_Comamonadaceae bacterium B1,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_Polaromonas,s_Polaromonas sp. JS666,1
root,k_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_,f_,g_,s_beta proteobacterium CB,5
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Prevotellaceae,g_Prevotella,s_Prevotella melaninogenica,1
root,k_Bacteria,p_Bacteroidetes,c_Bacteroidia,o_Bacteroidales,f_Porphyromonadaceae,g_Porphyromonas,s_Porphyromonas gingivalis,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,2
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Propionibacterium,s_Propionibacterium sp. oral taxon 193,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
root,k_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Propionibacteriales,f_Propionibacteriaceae,g_Cutibacterium,s_Cutibacterium acnes,1
