taxa,uniref90,uniref50,length
g__Blautia.s__Blautia_producta,UniRef90_unknown,UniRef50_R7JXJ0,927
g__Blautia.s__Blautia_producta,UniRef90_R6VAK7,UniRef50_R5WLJ7,942
g__Blautia.s__Blautia_producta,UniRef90_E7GJZ8,UniRef50_D4JVU3,942
g__Blautia.s__Blautia_producta,UniRef90_UPI000360B75A,UniRef50_C9LCS0,942
g__Blautia.s__Blautia_producta,UniRef90_UPI000364E3E0,UniRef50_F3AFG5,945
g__Blautia.s__Blautia_producta,UniRef90_UPI000364F35F,UniRef50_R6V4X3,942
g__Blautia.s__Blautia_producta,UniRef90_UPI00036FA3CC,UniRef50_G7MC83,942
g__Blautia.s__Blautia_producta,UniRef90_UPI000375B9DB,UniRef50_R5RLT3,942
g__Blautia.s__Blautia_producta,UniRef90_UPI00037B653D,UniRef50_R6ZGR3,942
g__Blautia.s__Blautia_producta,UniRef90_UPI0003829D1F,UniRef50_R6B6Y3,942
g__Blautia.s__Blautia_producta,UniRef90_N9XI60,UniRef50_T1ZFV4,942
g__Blautia.s__Blautia_producta,UniRef90_UPI0003628C7D,UniRef50_D5HHE1,942
g__Blautia.s__Blautia_producta,UniRef90_UPI000380DA3A,UniRef50_UPI000380DA3A,945
g__Blautia.s__Blautia_producta,UniRef90_UPI0003622239,UniRef50_E0S2E4,945
g__Blautia.s__Blautia_producta,UniRef90_UPI00037D5103,UniRef50_UPI00037D5103,945
g__Blautia.s__Blautia_producta,UniRef90_UPI00036A7C75,UniRef50_R7EDS3,945
g__Blautia.s__Blautia_producta,UniRef90_UPI0003706B42,UniRef50_D3AA76,945
g__Blautia.s__Blautia_producta,UniRef90_UPI0003798B18,UniRef50_E8NGK8,945
g__Blautia.s__Blautia_producta,UniRef90_UPI0003665CE4,UniRef50_R5HMF2,945
g__Blautia.s__Blautia_producta,UniRef90_UPI00035FE4BB,UniRef50_F4GKF8,945
g__Blautia.s__Blautia_producta,UniRef90_R6V322,UniRef50_A9KSS1,945
g__Blautia.s__Blautia_producta,UniRef90_UPI0003637E81,UniRef50_R5TEC4,945
g__Blautia.s__Blautia_producta,UniRef90_UPI00047560A4,UniRef50_UPI00047560A4,945
g__Blautia.s__Blautia_producta,UniRef90_UPI00037A9382,UniRef50_R5R6Q0,942
g__Blautia.s__Blautia_producta,UniRef90_UPI00046FEFEB,UniRef50_W8QPT1,936
g__Blautia.s__Blautia_producta,UniRef90_UPI00036FCB9C,UniRef50_C6LZ84,936
g__Blautia.s__Blautia_producta,UniRef90_UPI0003747705,UniRef50_R5HXS5,936
g__Blautia.s__Blautia_producta,UniRef90_UPI000375F850,UniRef50_F0YYB9,936
g__Blautia.s__Blautia_producta,UniRef90_UPI000361FD2F,UniRef50_Q59966,936
g__Blautia.s__Blautia_producta,UniRef90_UPI00037EF08F,UniRef50_C4Z520,936
g__Blautia.s__Blautia_producta,UniRef90_UPI00047A8C66,UniRef50_R6RID8,936
g__Blautia.s__Blautia_producta,UniRef90_UPI00036F6FB1,UniRef50_UPI00036F6FB1,936
g__Blautia.s__Blautia_producta,UniRef90_UPI00036C5EE7,UniRef50_R6QT11,936
g__Blautia.s__Blautia_producta,UniRef90_R6JUM3,UniRef50_R6JUM3,936
g__Blautia.s__Blautia_producta,UniRef90_UPI00035D5616,UniRef50_E3IIS7,936
g__Blautia.s__Blautia_producta,UniRef90_UPI00036D29F7,UniRef50_R6BUB9,939
g__Blautia.s__Blautia_producta,UniRef90_UPI000371BA5E,UniRef50_O32978,939
g__Blautia.s__Blautia_producta,UniRef90_UPI00037BA178,UniRef50_R6REW7,939
g__Blautia.s__Blautia_producta,UniRef90_UPI00036C732F,UniRef50_UPI00036C732F,939
g__Blautia.s__Blautia_producta,UniRef90_R6NLL5,UniRef50_R6CG06,939
g__Blautia.s__Blautia_producta,UniRef90_R6VJ55,UniRef50_M1E6A4,939
g__Blautia.s__Blautia_producta,UniRef90_UPI000377E5EC,UniRef50_R9JJ19,936
g__Blautia.s__Blautia_producta,UniRef90_UPI00036177F5,UniRef50_F7V485,936
g__Blautia.s__Blautia_producta,UniRef90_unknown,UniRef50_UPI00047BDFEB,936
g__Blautia.s__Blautia_producta,UniRef90_UPI0003631136,UniRef50_N2AC47,939
g__Blautia.s__Blautia_producta,UniRef90_R6VBY7,UniRef50_D9QRN5,939
g__Blautia.s__Blautia_producta,UniRef90_UPI00037C0A47,UniRef50_UPI00037C0A47,891
g__Blautia.s__Blautia_producta,UniRef90_UPI00037DB404,UniRef50_Q8R7Y4,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00037CC70C,UniRef50_D1AI01,846
g__Blautia.s__Blautia_producta,UniRef90_UPI000381D53D,UniRef50_D9R9W5,846
g__Blautia.s__Blautia_producta,UniRef90_UPI0003636C0E,UniRef50_A9KTD0,846
g__Blautia.s__Blautia_producta,UniRef90_UPI000374C6B9,UniRef50_UPI000374C6B9,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00035F0B69,UniRef50_R6EDN8,846
g__Blautia.s__Blautia_producta,UniRef90_UPI0003769168,UniRef50_R6ZVC9,846
g__Blautia.s__Blautia_producta,UniRef90_unknown,UniRef50_C9XJQ6,846
g__Blautia.s__Blautia_producta,UniRef90_UPI000378D2C9,UniRef50_R7K0Y7,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00038177A7,UniRef50_E1R7B7,846
g__Blautia.s__Blautia_producta,UniRef90_UPI000377DE4D,UniRef50_R5C2J4,846
g__Blautia.s__Blautia_producta,UniRef90_UPI000362BC1B,UniRef50_R7JNH6,849
g__Blautia.s__Blautia_producta,UniRef90_UPI00037BB5A8,UniRef50_R5C3Q5,849
g__Blautia.s__Blautia_producta,UniRef90_UPI00037A553B,UniRef50_UPI00037A553B,849
g__Blautia.s__Blautia_producta,UniRef90_UPI00037AC693,UniRef50_D4KZK8,849
g__Blautia.s__Blautia_producta,UniRef90_UPI0003775F90,UniRef50_UPI0003775F90,849
g__Blautia.s__Blautia_producta,UniRef90_UPI0003AB42AE,UniRef50_E6U8R1,849
g__Blautia.s__Blautia_producta,UniRef90_UPI000363A6ED,UniRef50_H5T4U2,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00037AB344,UniRef50_R6EVG4,846
g__Blautia.s__Blautia_producta,UniRef90_UPI0003700419,UniRef50_D4MN75,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00036B3692,UniRef50_R5TEJ3,849
g__Blautia.s__Blautia_producta,UniRef90_UPI000376C582,UniRef50_D9R988,849
g__Blautia.s__Blautia_producta,UniRef90_UPI00036B7715,UniRef50_D4J8F6,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00036330D7,UniRef50_R6RP44,843
g__Blautia.s__Blautia_producta,UniRef90_UPI0003649F51,UniRef50_R5TIG6,843
g__Blautia.s__Blautia_producta,UniRef90_unknown,UniRef50_R5I8W0,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00036FD440,UniRef50_D9R8N1,843
g__Blautia.s__Blautia_producta,UniRef90_UPI0003674F7C,UniRef50_R5TGI0,843
g__Blautia.s__Blautia_producta,UniRef90_unknown,UniRef50_R9NIW7,843
g__Blautia.s__Blautia_producta,UniRef90_UPI0003623E59,UniRef50_R6NBN0,843
g__Blautia.s__Blautia_producta,UniRef90_UPI0003710D93,UniRef50_R6QEX1,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00035DBEC0,UniRef50_F7K4F4,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00037F3681,UniRef50_G5HKN6,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00037C4A3F,UniRef50_UPI00037C4A3F,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00037137EF,UniRef50_UPI00037137EF,846
g__Blautia.s__Blautia_producta,UniRef90_UPI000477C89E,UniRef50_S6CLB4,846
g__Blautia.s__Blautia_producta,UniRef90_UPI000367503C,UniRef50_R6S8T1,846
g__Blautia.s__Blautia_producta,UniRef90_UPI0003819694,UniRef50_C2VC63,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00037EF8F8,UniRef50_R6UZH1,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00036251E6,UniRef50_R6N9L9,846
g__Blautia.s__Blautia_producta,UniRef90_UPI000367C09B,UniRef50_R5D9R6,846
g__Blautia.s__Blautia_producta,UniRef90_R6NAV7,UniRef50_B1ZNE5,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00036CD38A,UniRef50_UPI00036CD38A,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00037A6E9C,UniRef50_R7JWE0,846
g__Blautia.s__Blautia_producta,UniRef90_UPI00035F48D4,UniRef50_UPI00035F48D4,846
g__Blautia.s__Blautia_producta,UniRef90_UPI0003796CCF,UniRef50_R6JEI1,855
g__Blautia.s__Blautia_producta,UniRef90_UPI00035E6D0D,UniRef50_R6R2Q1,855
g__Blautia.s__Blautia_producta,UniRef90_UPI0003718F58,UniRef50_F4H6S9,855
g__Blautia.s__Blautia_producta,UniRef90_UPI0004755BDC,UniRef50_U6EWX3,858
g__Blautia.s__Blautia_producta,UniRef90_UPI00037B22CF,UniRef50_N9XFU2,858
g__Blautia.s__Blautia_producta,UniRef90_A8RK68,UniRef50_F3ZS34,855
g__Blautia.s__Blautia_producta,UniRef90_UPI0003659C14,UniRef50_R6WFY8,855
g__Blautia.s__Blautia_producta,UniRef90_UPI0003710C2C,UniRef50_UPI0003710C2C,855
g__Blautia.s__Blautia_producta,UniRef90_UPI0004775425,UniRef50_R6LQQ4,855
g__Blautia.s__Blautia_producta,UniRef90_R5RM09,UniRef50_R6RJT1,855
g__Blautia.s__Blautia_producta,UniRef90_UPI00036B18BE,UniRef50_Q97FX3,855
g__Blautia.s__Blautia_producta,UniRef90_UPI0003709BF8,UniRef50_D3AC03,858
g__Blautia.s__Blautia_producta,UniRef90_UPI00036713CF,UniRef50_R5C9N5,858
g__Blautia.s__Blautia_producta,UniRef90_UPI00037BC3B4,UniRef50_UPI00037BC3B4,858
g__Blautia.s__Blautia_producta,UniRef90_UPI0003656027,UniRef50_A9KL58,858
g__Blautia.s__Blautia_producta,UniRef90_UPI000372EF60,UniRef50_F5YQ33,858
g__Blautia.s__Blautia_producta,UniRef90_UPI00037A55B7,UniRef50_R5TC44,858
g__Blautia.s__Blautia_producta,UniRef90_UPI0003FFA7B2,UniRef50_F8FB35,858
g__Blautia.s__Blautia_producta,UniRef90_UPI00036B2840,UniRef50_R5ABU1,858
g__Blautia.s__Blautia_producta,UniRef90_UPI00038083E5,UniRef50_Q18CI9,858
g__Blautia.s__Blautia_producta,UniRef90_UPI000376CCCB,UniRef50_G8QXB4,858
g__Blautia.s__Blautia_producta,UniRef90_UPI00037BBF46,UniRef50_U4QYB1,858
g__Blautia.s__Blautia_producta,UniRef90_UPI0003735DDB,UniRef50_R5TCA7,855
g__Blautia.s__Blautia_producta,UniRef90_UPI0004779B4D,UniRef50_E4S708,852
g__Blautia.s__Blautia_producta,UniRef90_UPI00037BBBE9,UniRef50_R5BVQ6,852
g__Blautia.s__Blautia_producta,UniRef90_UPI0003655CA9,UniRef50_R6V7I9,852
g__Blautia.s__Blautia_producta,UniRef90_UPI000476BEED,UniRef50_G7VW20,852
g__Blautia.s__Blautia_producta,UniRef90_UPI00047698CA,UniRef50_T2F7N1,852
g__Blautia.s__Blautia_producta,UniRef90_UPI00037DA5AE,UniRef50_D6DJ95,852
g__Blautia.s__Blautia_producta,UniRef90_UPI000364CEAC,UniRef50_UPI000364CEAC,849
g__Blautia.s__Blautia_producta,UniRef90_UPI0004759BE8,UniRef50_U4QYL5,849
g__Blautia.s__Blautia_producta,UniRef90_UPI000476B883,UniRef50_R5VTD5,849
g__Blautia.s__Blautia_producta,UniRef90_UPI0003746E18,UniRef50_G7W8P2,852
g__Blautia.s__Blautia_producta,UniRef90_R6WKA3,UniRef50_R6YEB7,849
g__Blautia.s__Blautia_producta,UniRef90_UPI00037610EC,UniRef50_R5RRQ5,855
g__Blautia.s__Blautia_producta,UniRef90_UPI00037A1A4D,UniRef50_R5D634,855
g__Blautia.s__Blautia_producta,UniRef90_UPI000364579F,UniRef50_UPI000364579F,855
g__Blautia.s__Blautia_producta,UniRef90_UPI00035F0981,UniRef50_R7CJA9,855
g__Blautia.s__Blautia_producta,UniRef90_UPI00035F8349,UniRef50_F0VWF7,855
g__Blautia.s__Blautia_producta,UniRef90_UPI0003714F3C,UniRef50_R5YG60,852
g__Blautia.s__Blautia_producta,UniRef90_UPI00036C0424,UniRef50_UPI00036C0424,852
g__Blautia.s__Blautia_producta,UniRef90_R6JSU6,UniRef50_R6JSU6,852
g__Blautia.s__Blautia_producta,UniRef90_UPI0003619343,UniRef50_UPI0003619343,852
g__Blautia.s__Blautia_producta,UniRef90_UPI00036A3812,UniRef50_R7JV51,852
g__Blautia.s__Blautia_producta,UniRef90_R6NGK6,UniRef50_R6H097,852
g__Blautia.s__Blautia_producta,UniRef90_UPI000379BC59,UniRef50_R6EXE2,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00037929F8,UniRef50_R6RJL6,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00035CCA89,UniRef50_R6RH05,834
g__Blautia.s__Blautia_producta,UniRef90_UPI000379E8AC,UniRef50_Q5KVP4,834
g__Blautia.s__Blautia_producta,UniRef90_A7B559,UniRef50_X2GXW7,834
g__Blautia.s__Blautia_producta,UniRef90_UPI000361AFE7,UniRef50_R7NQ15,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00037CD70D,UniRef50_D4KJF4,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00036C0AE4,UniRef50_D9R1B7,834
g__Blautia.s__Blautia_producta,UniRef90_UPI000374AE77,UniRef50_F5YBQ1,834
g__Blautia.s__Blautia_producta,UniRef90_UPI0003791C17,UniRef50_R6V5R7,834
g__Blautia.s__Blautia_producta,UniRef90_UPI000369251C,UniRef50_UPI000369251C,834
g__Blautia.s__Blautia_producta,UniRef90_UPI000364A3E0,UniRef50_R6RWS2,834
g__Blautia.s__Blautia_producta,UniRef90_UPI0003671ADB,UniRef50_R7N3E7,834
g__Blautia.s__Blautia_producta,UniRef90_UPI000381CDF4,UniRef50_R5YLE0,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00035F5F49,UniRef50_R9JWG0,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00036F4863,UniRef50_UPI00036F4863,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00036D4C91,UniRef50_F8F7V3,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00035D3687,UniRef50_UPI00035D3687,834
g__Blautia.s__Blautia_producta,UniRef90_UPI0003727247,UniRef50_UPI0003727247,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00036CA909,UniRef50_G5IH75,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00038257B1,UniRef50_F3ZY48,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00036D8295,UniRef50_R6E8P1,834
g__Blautia.s__Blautia_producta,UniRef90_UPI000475EF1C,UniRef50_Q04FN6,831
g__Blautia.s__Blautia_producta,UniRef90_unknown,UniRef50_R7E6X0,828
g__Blautia.s__Blautia_producta,UniRef90_UPI00035E6CE5,UniRef50_C5C400,828
g__Blautia.s__Blautia_producta,UniRef90_UPI00035D267E,UniRef50_F2JPA7,831
g__Blautia.s__Blautia_producta,UniRef90_C6LD72,UniRef50_N1ZYL2,831
g__Blautia.s__Blautia_producta,UniRef90_UPI000367C48E,UniRef50_UPI00036C0424,831
g__Blautia.s__Blautia_producta,UniRef90_A0A011ARV3,UniRef50_R7GTX4,828
g__Blautia.s__Blautia_producta,UniRef90_UPI00036C71FF,UniRef50_UPI00036C71FF,828
g__Blautia.s__Blautia_producta,UniRef90_UPI000365CEB5,UniRef50_R6EPW1,828
g__Blautia.s__Blautia_producta,UniRef90_UPI00036FC922,UniRef50_R5BQN2,828
g__Blautia.s__Blautia_producta,UniRef90_R0ABH9,UniRef50_R0ABH9,828
g__Blautia.s__Blautia_producta,UniRef90_UPI000363DD35,UniRef50_R5BWE9,828
g__Blautia.s__Blautia_producta,UniRef90_UPI00037DC949,UniRef50_UPI00037DC949,831
g__Blautia.s__Blautia_producta,UniRef90_UPI00036B7E95,UniRef50_C6D5P0,831
g__Blautia.s__Blautia_producta,UniRef90_UPI00035D959F,UniRef50_R6WHD4,831
g__Blautia.s__Blautia_producta,UniRef90_UPI000368744C,UniRef50_F8FB35,831
g__Blautia.s__Blautia_producta,UniRef90_UPI0003722AD3,UniRef50_UPI0003722AD3,831
g__Blautia.s__Blautia_producta,UniRef90_UPI000477DCAB,UniRef50_R6RAN9,831
g__Blautia.s__Blautia_producta,UniRef90_R6VEK4,UniRef50_R6RW71,831
g__Blautia.s__Blautia_producta,UniRef90_UPI000478219F,UniRef50_R5QXE4,831
g__Blautia.s__Blautia_producta,UniRef90_UPI00035F6BFA,UniRef50_R5T747,831
g__Blautia.s__Blautia_producta,UniRef90_R6K4E3,UniRef50_R6K4E3,831
g__Blautia.s__Blautia_producta,UniRef90_UPI00035F1B97,UniRef50_F7Z2C3,831
g__Blautia.s__Blautia_producta,UniRef90_UPI00037175B2,UniRef50_R5UG59,840
g__Blautia.s__Blautia_producta,UniRef90_UPI00037F30F8,UniRef50_UPI00037F30F8,840
g__Blautia.s__Blautia_producta,UniRef90_unknown,UniRef50_R5VTD5,840
g__Blautia.s__Blautia_producta,UniRef90_UPI00035D34CD,UniRef50_UPI00035D34CD,840
g__Blautia.s__Blautia_producta,UniRef90_UPI000378EE05,UniRef50_UPI000378EE05,840
g__Blautia.s__Blautia_producta,UniRef90_UPI000372FAF8,UniRef50_Q897T7,840
g__Blautia.s__Blautia_producta,UniRef90_R6VAZ1,UniRef50_Q58094,840
g__Blautia.s__Blautia_producta,UniRef90_UPI00035E72A2,UniRef50_C6JED1,840
g__Blautia.s__Blautia_producta,UniRef90_UPI0003749071,UniRef50_L0ECN4,840
g__Blautia.s__Blautia_producta,UniRef90_UPI0003668A09,UniRef50_B0NED3,840
g__Blautia.s__Blautia_producta,UniRef90_UPI00037B0585,UniRef50_R6NJ87,840
g__Blautia.s__Blautia_producta,UniRef90_UPI00036FD959,UniRef50_R5IB09,843
g__Blautia.s__Blautia_producta,UniRef90_UPI000366ECD6,UniRef50_U2CLN5,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00035EFB24,UniRef50_R6FKI9,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00037992C9,UniRef50_UPI00037992C9,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00047EB0C5,UniRef50_R5HQF4,843
g__Blautia.s__Blautia_producta,UniRef90_UPI0003730954,UniRef50_R6SP20,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00036BA3A3,UniRef50_UPI00036BA3A3,843
g__Blautia.s__Blautia_producta,UniRef90_R5QDX8,UniRef50_S6CKC7,840
g__Blautia.s__Blautia_producta,UniRef90_UPI00037D3326,UniRef50_Q8XHA6,843
g__Blautia.s__Blautia_producta,UniRef90_UPI00036AD3BC,UniRef50_R5N5P1,843
g__Blautia.s__Blautia_producta,UniRef90_R6S8M1,UniRef50_G4KY28,843
g__Blautia.s__Blautia_producta,UniRef90_R6G386,UniRef50_L0K7L1,840
g__Blautia.s__Blautia_producta,UniRef90_UPI000370701A,UniRef50_R5Y2R1,837
g__Blautia.s__Blautia_producta,UniRef90_UPI000371577C,UniRef50_R6BLW4,837
g__Blautia.s__Blautia_producta,UniRef90_UPI0004754D05,UniRef50_UPI0004754D05,837
g__Blautia.s__Blautia_producta,UniRef90_UPI00036BB55E,UniRef50_UPI00036BB55E,837
g__Blautia.s__Blautia_producta,UniRef90_A8RQ89,UniRef50_R9JWP6,837
g__Blautia.s__Blautia_producta,UniRef90_UPI0003814FD8,UniRef50_UPI0003814FD8,837
g__Blautia.s__Blautia_producta,UniRef90_R9NPN0,UniRef50_D9R2Y3,834
g__Blautia.s__Blautia_producta,UniRef90_UPI00037DAED0,UniRef50_A8ML82,834
g__Blautia.s__Blautia_producta,UniRef90_UPI0003619405,UniRef50_UPI0003619405,837
g__Blautia.s__Blautia_producta,UniRef90_UPI000379F5D0,UniRef50_R6YW63,837
g__Blautia.s__Blautia_producta,UniRef90_UPI0003698A8C,UniRef50_C4Z3Y4,837
g__Blautia.s__Blautia_producta,UniRef90_UPI0003679DD9,UniRef50_U2CV36,837
g__Blautia.s__Blautia_producta,UniRef90_UPI00036DC4A6,UniRef50_R6R2U8,837
g__Blautia.s__Blautia_producta,UniRef90_UPI00035F9147,UniRef50_R5HAG5,840
g__Blautia.s__Blautia_producta,UniRef90_UPI000377C6D6,UniRef50_C9XNY7,840
g__Blautia.s__Blautia_producta,UniRef90_UPI00036D2695,UniRef50_UPI00036D2695,840
g__Blautia.s__Blautia_producta,UniRef90_UPI000475B264,UniRef50_UPI000475B264,837
g__Blautia.s__Blautia_producta,UniRef90_UPI00036AA307,UniRef50_C6XW23,837
g__Blautia.s__Blautia_producta,UniRef90_UPI000475A1AC,UniRef50_R7PJY5,837
g__Blautia.s__Blautia_producta,UniRef90_unknown,UniRef50_unknown,837
g__Blautia.s__Blautia_producta,UniRef90_UPI00037AC4DE,UniRef50_R5BZT8,837
g__Blautia.s__Blautia_producta,UniRef90_UPI00036FBA96,UniRef50_R6RM07,837
g__Blautia.s__Blautia_producta,UniRef90_UPI00036ECEAD,UniRef50_R6N8L4,858
g__Blautia.s__Blautia_producta,UniRef90_UPI00037D5B35,UniRef50_UPI00037D5B35,879
g__Blautia.s__Blautia_producta,UniRef90_UPI00037EAD80,UniRef50_C0D7R5,879
g__Blautia.s__Blautia_producta,UniRef90_UPI00036D2C20,UniRef50_P55253,879
g__Blautia.s__Blautia_producta,UniRef90_UPI000363CF38,UniRef50_R5FCB8,879
g__Blautia.s__Blautia_producta,UniRef90_UPI000378800E,UniRef50_UPI000378800E,879
g__Blautia.s__Blautia_producta,UniRef90_UPI0003640FA7,UniRef50_R6NQA4,879
g__Blautia.s__Blautia_producta,UniRef90_UPI00037B1CDF,UniRef50_C0D369,876
g__Blautia.s__Blautia_producta,UniRef90_UPI00036FA79A,UniRef50_UPI00036FA79A,876
g__Blautia.s__Blautia_producta,UniRef90_UPI0003623F66,UniRef50_R6ASE9,876
g__Blautia.s__Blautia_producta,UniRef90_R6JHR2,UniRef50_R7N7M8,876
g__Blautia.s__Blautia_producta,UniRef90_UPI000380CABB,UniRef50_A6LRH4,876
g__Blautia.s__Blautia_producta,UniRef90_UPI00036A6D42,UniRef50_R6VIP2,879
g__Blautia.s__Blautia_producta,UniRef90_R6VJQ4,UniRef50_R6VJQ4,879
g__Blautia.s__Blautia_producta,UniRef90_UPI00037D2273,UniRef50_B0MC53,879
g__Blautia.s__Blautia_producta,UniRef90_UPI000361B16F,UniRef50_S0FT54,879
g__Blautia.s__Blautia_producta,UniRef90_UPI0003806C40,UniRef50_R7R439,879
g__Blautia.s__Blautia_producta,UniRef90_UPI00038299C4,UniRef50_R6RGK4,879
g__Blautia.s__Blautia_producta,UniRef90_UPI0003A1969F,UniRef50_D6DF15,879
g__Blautia.s__Blautia_producta,UniRef90_UPI00035EDD28,UniRef50_D4L410,879
g__Blautia.s__Blautia_producta,UniRef90_UPI00036936E5,UniRef50_I4D8N6,879
g__Blautia.s__Blautia_producta,UniRef90_UPI000362ACFE,UniRef50_C4ZEV1,879
g__Blautia.s__Blautia_producta,UniRef90_R6R869,UniRef50_A6LZ43,879
g__Blautia.s__Blautia_producta,UniRef90_UPI000367695A,UniRef50_X4ZSZ9,876
g__Blautia.s__Blautia_producta,UniRef90_UPI00037B46E4,UniRef50_R5T403,873
g__Blautia.s__Blautia_producta,UniRef90_UPI000368EC4B,UniRef50_UPI000368EC4B,873
g__Blautia.s__Blautia_producta,UniRef90_UPI0003640502,UniRef50_R7FQV6,873
g__Blautia.s__Blautia_producta,UniRef90_UPI000476F938,UniRef50_R5D5W7,873
g__Blautia.s__Blautia_producta,UniRef90_UPI0003760AB8,UniRef50_D4LKU5,873
g__Blautia.s__Blautia_producta,UniRef90_UPI00035E33B8,UniRef50_R5M4B6,873
g__Blautia.s__Blautia_producta,UniRef90_UPI000373C8E5,UniRef50_D4MSH0,873
g__Blautia.s__Blautia_producta,UniRef90_UPI0003674348,UniRef50_R7DC29,873
g__Blautia.s__Blautia_producta,UniRef90_UPI000360D415,UniRef50_R6PNE0,873
g__Blautia.s__Blautia_producta,UniRef90_UPI00036985BD,UniRef50_UPI00036985BD,873
g__Blautia.s__Blautia_producta,UniRef90_UPI000365AA82,UniRef50_Q9CDM7,873
g__Blautia.s__Blautia_producta,UniRef90_UPI000377C1CA,UniRef50_R5G8K4,876
g__Blautia.s__Blautia_producta,UniRef90_UPI0003782A35,UniRef50_UPI0003782A35,876
g__Blautia.s__Blautia_producta,UniRef90_UPI0003759C1B,UniRef50_R6X3L5,876
g__Blautia.s__Blautia_producta,UniRef90_UPI0003827C16,UniRef50_Q74JQ6,876
g__Blautia.s__Blautia_producta,UniRef90_UPI000365EA48,UniRef50_UPI000365EA48,876
g__Blautia.s__Blautia_producta,UniRef90_UPI000374609F,UniRef50_Q834L8,876
g__Blautia.s__Blautia_producta,UniRef90_UPI000366C280,UniRef50_S0FK91,876
g__Blautia.s__Blautia_producta,UniRef90_UPI0003697ED4,UniRef50_R5RA19,873
g__Blautia.s__Blautia_producta,UniRef90_UPI00036A4439,UniRef50_D4KXL2,876
g__Blautia.s__Blautia_producta,UniRef90_UPI00047701AD,UniRef50_C3BUM2,876
g__Blautia.s__Blautia_producta,UniRef90_UPI0003731F2B,UniRef50_R5HQ28,876
g__Blautia.s__Blautia_producta,UniRef90_UPI000378DF4E,UniRef50_D3QZR4,888
g__Blautia.s__Blautia_producta,UniRef90_UPI00036E1DCA,UniRef50_R5RIR7,888
g__Blautia.s__Blautia_producta,UniRef90_UPI0003692073,UniRef50_S0FLT1,888
g__Blautia.s__Blautia_producta,UniRef90_UPI00037903AC,UniRef50_P0AFR7,888
g__Blautia.s__Blautia_producta,UniRef90_UPI00037950AC,UniRef50_R6FUA6,888
g__Blautia.s__Blautia_producta,UniRef90_UPI000364062B,UniRef50_R7CF36,888
g__Blautia.s__Blautia_producta,UniRef90_UPI00036BCC09,UniRef50_UPI00036BCC09,888
g__Blautia.s__Blautia_producta,UniRef90_R6PL12,UniRef50_R5F4E6,888
g__Blautia.s__Blautia_producta,UniRef90_UPI0003693D06,UniRef50_P74309,888
g__Blautia.s__Blautia_producta,UniRef90_UPI0003727DC0,UniRef50_R6BGC0,888
g__Blautia.s__Blautia_producta,UniRef90_UPI000368D84B,UniRef50_R6V2Z6,888
g__Blautia.s__Blautia_producta,UniRef90_UPI00036F4417,UniRef50_R5I7S5,891
g__Blautia.s__Blautia_producta,UniRef90_UPI0003636AAD,UniRef50_D6DLN8,888
g__Blautia.s__Blautia_producta,UniRef90_UPI00036B40E9,UniRef50_UPI00036B40E9,891
g__Blautia.s__Blautia_producta,UniRef90_R6RII6,UniRef50_R7JSJ8,891
g__Blautia.s__Blautia_producta,UniRef90_UPI000370D69F,UniRef50_B9MRD1,891
g__Blautia.s__Blautia_producta,UniRef90_UPI000375C54F,UniRef50_UPI000375C54F,888
g__Blautia.s__Blautia_producta,UniRef90_UPI000378E200,UniRef50_N9XSC3,888
g__Blautia.s__Blautia_producta,UniRef90_A7B560,UniRef50_R7PHL6,888
g__Blautia.s__Blautia_producta,UniRef90_UPI000366B56E,UniRef50_R7A2C2,888
g__Blautia.s__Blautia_producta,UniRef90_UPI00036CFB69,UniRef50_UPI00036CFB69,888
g__Blautia.s__Blautia_producta,UniRef90_UPI00036738C0,UniRef50_UPI00036738C0,888
