taxa,uniref90,uniref50,length
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEW4,UniRef50_V2QEW4,396
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKN5,UniRef50_V2QKN5,396
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCU9,UniRef50_V2QCR8,399
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCS8,UniRef50_V2QCS8,402
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWN9,UniRef50_C1B026,399
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QII2,UniRef50_V2QII2,384
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RMY1,UniRef50_V2RMY1,369
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RGZ1,UniRef50_V2RGZ1,369
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIE8,UniRef50_V2QIE8,369
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHV9,UniRef50_V2RHV9,369
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q2B0,UniRef50_Q2GFN3,372
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGW4,UniRef50_M4VAS8,372
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWP7,UniRef50_B2UNG5,369
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RH00,UniRef50_Q30TV4,369
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7U4,UniRef50_B3DVY9,366
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCN4,UniRef50_Q0BUN4,366
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYB5,UniRef50_V2PYB5,363
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEF8,UniRef50_V2QEF8,366
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDM5,UniRef50_V2QDM5,369
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAQ8,UniRef50_V2QAQ8,369
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QF50,UniRef50_V2QF50,366
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RMG6,UniRef50_V2RMG6,366
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHE2,UniRef50_V2RHE2,378
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEX2,UniRef50_V2QEX2,378
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QHZ4,UniRef50_V2QHZ4,375
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBL1,UniRef50_A8FMH1,378
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEL6,UniRef50_V2QEL6,381
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIU2,UniRef50_V2QIU2,384
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBF3,UniRef50_V2QBF3,378
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDN9,UniRef50_Q73JJ6,381
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCL0,UniRef50_V2QCL0,372
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8M4,UniRef50_V2Q8M4,375
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD11,UniRef50_V2QD11,372
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH03,UniRef50_V2QH03,372
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJ02,UniRef50_V2RJ02,375
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFQ5,UniRef50_V2QFQ5,375
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QLV5,UniRef50_V2QLV5,375
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGE2,UniRef50_A4J700,375
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q904,UniRef50_B9KZY0,426
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QHX3,UniRef50_V2QHX3,428
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RI95,UniRef50_V2RI95,426
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIG6,UniRef50_Q3J5T4,426
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PZ54,UniRef50_V2PZ54,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE80,UniRef50_D4H0S7,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXK5,UniRef50_V2PXK5,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RLH4,UniRef50_V2RLH4,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7Q4,UniRef50_V2Q7Q4,423
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QLW0,UniRef50_V2QLW0,423
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RGZ5,UniRef50_V2RGZ5,420
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PZ49,UniRef50_R7G1S0,420
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDZ3,UniRef50_V2QDZ3,423
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q2H3,UniRef50_V2Q2H3,423
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PZ61,UniRef50_D4H3Q9,423
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH24,UniRef50_V2QH24,432
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWT6,UniRef50_Q2RSE3,432
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9F1,UniRef50_V2Q9F1,432
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCT1,UniRef50_V2QCT1,432
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGR1,UniRef50_D1ZR99,432
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCA8,UniRef50_V2QCA8,435
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PY96,UniRef50_V2PY96,432
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWY5,UniRef50_F0SIH4,432
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RME4,UniRef50_V2RME4,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCY5,UniRef50_V2QCY5,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC67,UniRef50_V2QC67,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9B6,UniRef50_V2Q9B6,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RNB9,UniRef50_V2RNB9,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7L2,UniRef50_V2QCG9,430
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYD1,UniRef50_E4TIX2,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXM8,UniRef50_V2PXM8,429
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QB41,UniRef50_V2QB41,420
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RQ85,UniRef50_V2RQ85,408
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGV6,UniRef50_V2QGV6,408
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEQ6,UniRef50_V2QEQ6,408
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWL6,UniRef50_V2PWL6,408
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q012,UniRef50_V2Q012,411
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q882,UniRef50_V2Q882,411
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAF4,UniRef50_D3PDA9,408
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIY3,UniRef50_V2RIY3,408
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCR8,UniRef50_V2QCR8,405
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q099,UniRef50_E3JAR0,405
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIN0,UniRef50_V2RIN0,405
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC13,UniRef50_V2QC13,405
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9Z9,UniRef50_V2Q9Z9,405
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RII5,UniRef50_V2RII5,405
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PX52,UniRef50_W0JD18,405
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFY3,UniRef50_E6W3P4,405
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RQZ0,UniRef50_V2RQZ0,417
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC66,UniRef50_Q6LU53,417
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QHY2,UniRef50_V2QHY2,417
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIX8,UniRef50_V2RIX8,417
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RRG7,UniRef50_V2RRG7,420
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBJ4,UniRef50_V2QBJ4,420
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q030,UniRef50_V2Q030,420
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD32,UniRef50_V2QD32,420
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKK7,UniRef50_W0JD18,414
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q2G3,UniRef50_V2Q2G3,414
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q051,UniRef50_V2Q051,411
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKJ0,UniRef50_V2RKJ0,414
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q2F3,UniRef50_D5SNV1,417
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAL0,UniRef50_V2QAL0,417
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9S2,UniRef50_V2Q9S2,417
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKA3,UniRef50_V2RKA3,417
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q0N5,UniRef50_V2Q0N5,1446
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEY2,UniRef50_A9A096,1449
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHR4,UniRef50_Q47282,1440
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAM9,UniRef50_V2QAM9,1440
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJY6,UniRef50_V2RJY6,1458
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8Z0,UniRef50_D3PDV1,1458
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8N5,UniRef50_V2Q8N5,1449
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD06,UniRef50_V2QD06,1455
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYV1,UniRef50_A5G949,1431
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFC4,UniRef50_V2QFC4,1434
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PX30,UniRef50_V2PX30,1428
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9F8,UniRef50_V2Q9F8,1431
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIL4,UniRef50_P21265,1437
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QLW5,UniRef50_G0ENY4,1440
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXY8,UniRef50_V2PXY8,1434
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1I2,UniRef50_V2Q1I2,1437
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXB7,UniRef50_V2PXB7,1473
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXU4,UniRef50_D4H7T2,1473
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDJ9,UniRef50_Q92QK5,1467
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RK47,UniRef50_V2RK47,1470
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDS9,UniRef50_V2QKN2,1479
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKN2,UniRef50_V2QKN2,1479
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDY8,UniRef50_V2QDY8,1473
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PZB7,UniRef50_V2PZB7,1476
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q5M2,UniRef50_A7NMT4,1461
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDS1,UniRef50_V2QDS1,1461
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q962,UniRef50_Q7VFL0,1458
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDQ4,UniRef50_E4THT0,1458
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q0K8,UniRef50_V2Q0K8,1461
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QA04,UniRef50_X5FWL6,1464
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q227,UniRef50_Q98M95,1461
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC75,UniRef50_D4H3D5,1461
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDA3,UniRef50_V2QDA3,1428
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9Q1,UniRef50_V2Q9Q1,1389
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJS8,UniRef50_V2RJS8,1389
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDG6,UniRef50_V2QDG6,1386
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFR6,UniRef50_Q2JXY9,1386
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJH4,UniRef50_F7V262,1389
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXH3,UniRef50_D4H2T9,1392
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QB94,UniRef50_V2QB94,1389
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHF2,UniRef50_V2RHF2,1389
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEJ5,UniRef50_X2HBM4,1380
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGZ1,UniRef50_Q7UIA7,1383
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RMV3,UniRef50_V2RMV3,1377
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1J0,UniRef50_V2Q1J0,1380
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RRG3,UniRef50_Q9ZLC0,1386
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9X9,UniRef50_D0LZQ9,1386
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RK76,UniRef50_V2RK76,1383
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RI04,UniRef50_F8E9G5,1386
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJX2,UniRef50_V2RJX2,1419
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIW4,UniRef50_V2QIW4,1419
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAP2,UniRef50_V2QAP2,1416
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD21,UniRef50_V2QD21,1416
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIN6,UniRef50_D4H0V3,1422
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8T9,UniRef50_V2Q8T9,1422
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCW9,UniRef50_V2QCW9,1419
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QF56,UniRef50_P26899,1419
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD26,UniRef50_V2QD26,1395
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QHC9,UniRef50_V2QHC9,1395
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC30,UniRef50_V2QC30,1395
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9B5,UniRef50_A7H9N0,1395
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYB9,UniRef50_V2PYB9,1407
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCL5,UniRef50_V2QCL5,1407
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCB9,UniRef50_V2QCB9,1395
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH19,UniRef50_A9H9A8,1407
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGW0,UniRef50_V2QGW0,1545
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJZ7,UniRef50_V2RJZ7,1545
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PX63,UniRef50_P53003,1545
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYE1,UniRef50_V2PYE1,1545
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PY47,UniRef50_E4TFC9,1551
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE14,UniRef50_Q1GB50,1557
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1K1,UniRef50_P53003,1551
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QF45,UniRef50_V2QF45,1551
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC88,UniRef50_V2QC88,1539
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAQ6,UniRef50_V2QAQ6,1542
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBV5,UniRef50_D6XWH9,1536
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC18,UniRef50_Q7UFS3,1539
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QHX3,UniRef50_V2QHX3,1542
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE99,UniRef50_A0KVP8,1545
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAR8,UniRef50_V2QAR8,1542
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJ20,UniRef50_V2RJ20,1542
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCS7,UniRef50_V2QCS7,1569
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PX85,UniRef50_V2PX85,1572
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RRF3,UniRef50_Q9PC10,1563
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKL1,UniRef50_Q47163,1566
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFN6,UniRef50_Q7MAI3,1575
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RMD0,UniRef50_V2RMD0,1578
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDK9,UniRef50_V2QDK9,1572
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8S2,UniRef50_V2Q8S2,1575
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QI02,UniRef50_V2QI02,1560
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWW0,UniRef50_R6A942,1560
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC52,UniRef50_V2QC52,1557
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKJ6,UniRef50_V2RKJ6,1560
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJS3,UniRef50_D4H3N2,1563
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCV6,UniRef50_C9RS71,1563
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE23,UniRef50_C0GEN5,1560
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEF2,UniRef50_Q54K91,1563
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYG3,UniRef50_Q9M8L4,1494
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCS0,UniRef50_O93662,1503
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFM7,UniRef50_V2QFM7,1491
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1S9,UniRef50_V2Q1S9,1494
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGY1,UniRef50_V2QGY1,1509
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q088,UniRef50_D4H1A9,1509
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RNA3,UniRef50_R5HVE4,1503
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGU4,UniRef50_V2QGU4,1506
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QB22,UniRef50_V2QB22,1485
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH28,UniRef50_V2QH28,1488
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RMS1,UniRef50_P65168,1485
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCI1,UniRef50_V2QCI1,1485
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEE7,UniRef50_V2QEE7,1491
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGG9,UniRef50_F0SJ48,1491
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEJ2,UniRef50_V2QEJ2,1491
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1S0,UniRef50_V2Q1S0,1491
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RLD8,UniRef50_F8E3X0,1527
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJS1,UniRef50_V2RJS1,1527
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC51,UniRef50_A1KTV6,1524
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGH3,UniRef50_V2QGH3,1527
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYJ7,UniRef50_V2PYJ7,1536
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJR6,UniRef50_V2RJR6,1536
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGY4,UniRef50_V2QGY4,1533
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDW8,UniRef50_V2QDW8,1515
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCU7,UniRef50_V2QCU7,1515
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q4C7,UniRef50_C3PFR3,1509
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QI99,UniRef50_L0RER2,1512
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGD8,UniRef50_V2QHX3,1521
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q2H7,UniRef50_A0KVP8,1524
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHJ5,UniRef50_V2RHJ5,1518
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBG5,UniRef50_F8E4H2,1518
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QED2,UniRef50_Q2JXL1,1272
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QB95,UniRef50_V2QB95,1275
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAR4,UniRef50_Q02136,1269
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIV2,UniRef50_V2QIV2,1272
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCR4,UniRef50_V2QCR4,1278
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEE2,UniRef50_L0K9Z2,1278
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKQ0,UniRef50_D4H5Q2,1275
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGZ4,UniRef50_V2QGZ4,1278
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIW4,UniRef50_Q9ZH99,1263
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RLC4,UniRef50_V2RLC4,1266
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q976,UniRef50_Q3B5D7,1263
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYX1,UniRef50_V2PYX1,1263
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIB4,UniRef50_V2QIB4,1266
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QB06,UniRef50_V2QB06,1269
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QB02,UniRef50_P42799,1266
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE55,UniRef50_A7I1Y5,1266
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDQ1,UniRef50_V2QDQ1,1293
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q963,UniRef50_F8E4N3,1293
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCI4,UniRef50_Q8KAK6,1290
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKS1,UniRef50_V2RKS1,1293
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDC7,UniRef50_V2QDC7,1299
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAN4,UniRef50_V2QAN4,1299
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RN57,UniRef50_F8F196,1296
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDG1,UniRef50_V2QDG1,1296
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEA8,UniRef50_I6X074,1281
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHN6,UniRef50_B2GAM0,1287
