taxa,uniref90,uniref50,length
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJI8,UniRef50_V2RJI8,615
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD80,UniRef50_D4H5V6,615
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIS6,UniRef50_V2QIS6,615
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q850,UniRef50_F8E8U2,606
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJG6,UniRef50_V2RJG6,591
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH08,UniRef50_D3PE68,591
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q082,UniRef50_V2Q082,588
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QC23,UniRef50_Q11I48,591
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEG2,UniRef50_V2QEG2,591
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFF0,UniRef50_V2QFF0,594
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7W1,UniRef50_V2Q7W1,591
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PX93,UniRef50_V2PX93,591
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYH2,UniRef50_V2PYH2,585
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWX6,UniRef50_E4THX0,588
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RH05,UniRef50_Q5L408,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q895,UniRef50_V2Q895,585
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QI17,UniRef50_V2QI17,588
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD81,UniRef50_D4H3Y1,588
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDI0,UniRef50_E4TI30,588
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJ59,UniRef50_V2RJ59,588
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKM8,UniRef50_V2QKM8,594
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFU7,UniRef50_V2QFU7,603
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFB0,UniRef50_V2QFB0,603
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q216,UniRef50_V2Q216,603
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QA07,UniRef50_V2QA07,603
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q2K7,UniRef50_J9UUR9,606
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXZ3,UniRef50_V2PXZ3,606
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE91,UniRef50_V2QE91,603
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBF2,UniRef50_V2QBF2,606
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q294,UniRef50_V2Q294,594
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q4A7,UniRef50_V2Q4A7,597
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDY3,UniRef50_V2QDY3,594
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAY2,UniRef50_V2QAY2,600
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q824,UniRef50_R5EIA8,600
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCI8,UniRef50_D4H7I7,597
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAI2,UniRef50_Q8RG96,600
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCM4,UniRef50_B3QR86,654
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q808,UniRef50_E4TJN0,657
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDD8,UniRef50_P76458,651
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIL1,UniRef50_B2KB79,651
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PY80,UniRef50_V2PY80,657
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9I9,UniRef50_V2Q9I9,660
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFF2,UniRef50_F8E3U1,657
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDM4,UniRef50_V2QDM4,657
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCN6,UniRef50_B3ED51,648
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RNE4,UniRef50_P74061,645
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIA6,UniRef50_V2RIA6,648
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9Q2,UniRef50_V2Q9Q2,651
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD29,UniRef50_V2QD29,651
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1J4,UniRef50_V2Q1J4,648
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEI8,UniRef50_P44874,651
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QED6,UniRef50_D4H7W1,669
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QA16,UniRef50_E3D9G6,672
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RMW0,UniRef50_V2RMW0,669
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QLC3,UniRef50_V2QLC3,669
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJ66,UniRef50_H6LBV6,672
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIM4,UniRef50_V2RIM4,672
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYG0,UniRef50_D3P900,672
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RMF2,UniRef50_V2RMF2,672
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8S9,UniRef50_V2Q8S9,660
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RLS8,UniRef50_V2RLS8,660
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE81,UniRef50_V2QE81,660
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWH0,UniRef50_V2PWH0,660
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD89,UniRef50_V2QD89,663
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RLA5,UniRef50_D3PAS0,666
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8Y1,UniRef50_V2Q8Y1,663
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QA85,UniRef50_V2QA85,663
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAK2,UniRef50_Q65PC9,645
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCQ3,UniRef50_V2QCQ3,627
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEF7,UniRef50_R7CM59,627
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q909,UniRef50_V2Q909,624
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCI6,UniRef50_V2QD29,627
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBM2,UniRef50_V2QBM2,633
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKB0,UniRef50_V2RKB0,633
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCP0,UniRef50_B9KZW1,627
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFM4,UniRef50_V2QFM4,627
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWM1,UniRef50_Q892B9,621
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9U4,UniRef50_V2Q9U4,621
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD90,UniRef50_V2QD90,621
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RJM1,UniRef50_V2RJM1,621
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIE5,UniRef50_V2RIE5,624
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7X1,UniRef50_V2Q7X1,624
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RQ22,UniRef50_V2RQ22,624
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7Y7,UniRef50_Q3A132,624
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q235,UniRef50_V2Q235,642
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCL8,UniRef50_D3P936,642
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIJ0,UniRef50_E3H8X1,639
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q2A3,UniRef50_Q0AUI0,639
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWG2,UniRef50_V2PWG2,642
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RMG1,UniRef50_V2RMG1,645
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXF7,UniRef50_V2PXF7,642
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QLB9,UniRef50_V2QLB9,642
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKQ2,UniRef50_D3FMW5,633
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9C5,UniRef50_F8E5S5,636
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q063,UniRef50_V2Q063,633
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXR3,UniRef50_V2PXR3,633
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9E8,UniRef50_V2Q9E8,636
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RGT7,UniRef50_V2RGT7,637
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9L3,UniRef50_V2Q9L3,636
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9Z1,UniRef50_V2Q9Z1,636
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q024,UniRef50_D3SLF5,531
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RK63,UniRef50_V2RK63,531
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAN3,UniRef50_V2QAN3,531
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RGY7,UniRef50_V2RGY7,531
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAV3,UniRef50_V2QAV3,531
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD74,UniRef50_V2QD74,531
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFS9,UniRef50_V2QFS9,531
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7V4,UniRef50_F0K4I5,531
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1K8,UniRef50_V2Q1K8,525
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKU2,UniRef50_V2RKU2,525
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9J4,UniRef50_V2Q9J4,525
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QG11,UniRef50_V2QG11,525
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q887,UniRef50_V2Q887,528
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RQ29,UniRef50_V2RQ29,528
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEV7,UniRef50_D3P949,528
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RH76,UniRef50_V2RH76,528
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIC3,UniRef50_E4TK61,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIS0,UniRef50_V2QIS0,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RL51,UniRef50_V2RL51,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q221,UniRef50_V2Q221,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q240,UniRef50_V2Q240,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBH4,UniRef50_V2QBH4,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDN8,UniRef50_V2QDN8,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q264,UniRef50_V2Q264,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q144,UniRef50_V2Q144,534
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYW4,UniRef50_V2PYW4,534
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFW1,UniRef50_V2QFW1,534
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDB2,UniRef50_V2QDB2,534
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RNG8,UniRef50_V2RNG8,537
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RN26,UniRef50_E3PRA3,540
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q910,UniRef50_Q28UU2,537
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8L9,UniRef50_V2Q8L9,537
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH21,UniRef50_V2QH21,525
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAB7,UniRef50_V2QAB7,510
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q4B2,UniRef50_V2Q4B2,510
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDA1,UniRef50_V2QDA1,507
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDQ5,UniRef50_V2RKQ7,507
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PX03,UniRef50_V2PX03,510
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXG7,UniRef50_V2PXG7,510
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PZM5,UniRef50_V2PZM5,510
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9L8,UniRef50_O52671,510
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RK37,UniRef50_V2RK37,504
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RQ68,UniRef50_V2RQ68,504
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9D9,UniRef50_V2Q9D9,504
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9J8,UniRef50_V2Q9J8,504
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q989,UniRef50_B9YCW0,507
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIS3,UniRef50_V2RIS3,507
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBF0,UniRef50_V2QBF0,504
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QED7,UniRef50_B8J010,507
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGZ9,UniRef50_V2QGZ9,522
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCY9,UniRef50_Q0AXL3,522
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q0L7,UniRef50_V2Q0L7,519
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKP4,UniRef50_Q8RB39,522
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIJ9,UniRef50_V2RIJ9,522
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHY0,UniRef50_V2RHY0,522
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RGX8,UniRef50_V2RGX8,522
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYF0,UniRef50_V2PYF0,522
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYJ1,UniRef50_V2PYJ1,513
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RGW1,UniRef50_V2RGW1,516
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKL7,UniRef50_V2QKL7,510
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RGW9,UniRef50_R5NFA5,513
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCR7,UniRef50_V2QCR7,516
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIA9,UniRef50_E4TK78,519
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCS3,UniRef50_V2QCS3,516
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q2N2,UniRef50_V2Q2N2,516
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEB3,UniRef50_V2QEB3,573
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBY5,UniRef50_Q6MKB4,573
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDA9,UniRef50_V2QDA9,573
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q4A4,UniRef50_V2Q4A4,573
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RQ78,UniRef50_F8E9G0,576
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7L7,UniRef50_V2Q7L7,578
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH27,UniRef50_V2QH27,573
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDU6,UniRef50_E4TFM6,576
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCU2,UniRef50_V2QCU2,567
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDZ5,UniRef50_V2QDZ5,570
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHC4,UniRef50_E4TFJ6,561
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIR0,UniRef50_V2QIR0,564
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8R2,UniRef50_R6P2D4,573
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIR0,UniRef50_V2RIR0,573
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q0S0,UniRef50_V2Q0S0,570
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD64,UniRef50_V2QD64,570
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q933,UniRef50_V2Q933,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBK2,UniRef50_E8N2X3,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RQY0,UniRef50_V2RQY0,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKF1,UniRef50_V2RKF1,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD75,UniRef50_V2QD75,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8G0,UniRef50_V2Q8G0,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q0R2,UniRef50_D3PAW5,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEC2,UniRef50_A6Q9M2,582
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PX57,UniRef50_O53021,579
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE06,UniRef50_V2QE06,579
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXI0,UniRef50_D3PD54,579
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9B3,UniRef50_Q89AX0,579
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEA9,UniRef50_V2QEA9,579
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RLT3,UniRef50_V2RLT3,579
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9G5,UniRef50_V2Q9G5,579
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE83,UniRef50_V2QE83,579
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKY2,UniRef50_V2RKY2,561
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RKH9,UniRef50_V2RKH9,546
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD62,UniRef50_V2QD62,549
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWY1,UniRef50_V2PWY1,546
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIE1,UniRef50_V2RIE1,546
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD47,UniRef50_V2QD47,549
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1R6,UniRef50_D7PDW2,552
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH60,UniRef50_V2QH60,549
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q997,UniRef50_F8E438,549
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKM1,UniRef50_V2QKM1,543
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RQ89,UniRef50_V2RQ89,543
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDB4,UniRef50_C3XEF3,543
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE02,UniRef50_V2QE02,543
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHY4,UniRef50_V2RHY4,543
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1N2,UniRef50_Q834K3,546
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKN8,UniRef50_V2QKN8,543
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH12,UniRef50_V2QH12,543
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDJ5,UniRef50_V2QDJ5,561
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PZT7,UniRef50_V2PZT7,561
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QES8,UniRef50_V2QES8,558
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q0J9,UniRef50_F8E5X6,558
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXC1,UniRef50_V2PXC1,561
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QLX7,UniRef50_V2QLX7,561
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9P0,UniRef50_V2Q9P0,561
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIR5,UniRef50_V2RIR5,561
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PWF7,UniRef50_V2PWF7,553
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q0G1,UniRef50_Q8R5Z9,555
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q128,UniRef50_V2Q128,552
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QDW9,UniRef50_V2QDW9,552
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QER9,UniRef50_V2QER9,558
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYB3,UniRef50_V2PYB3,558
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QG31,UniRef50_V2QG31,558
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE42,UniRef50_V2QE42,558
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q138,UniRef50_V2Q138,771
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFZ3,UniRef50_V2QFZ3,771
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QHZ8,UniRef50_V2QHZ8,771
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXZ7,UniRef50_V2PXZ7,771
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QBX2,UniRef50_V2QBX2,774
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QGL2,UniRef50_V2QGL2,774
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RIW0,UniRef50_V2RIW0,774
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RGX3,UniRef50_V2RGX3,774
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QE87,UniRef50_I2FBP6,768
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9G9,UniRef50_V2Q9G9,768
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QKK7,UniRef50_O67505,765
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QEJ9,UniRef50_V2QEJ9,765
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QD86,UniRef50_V2QD86,771
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QI49,UniRef50_V2QI49,771
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QH53,UniRef50_V2QH53,768
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RNG2,UniRef50_D4H1F5,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PYC7,UniRef50_V2PYC7,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QIT6,UniRef50_V2QIT6,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2PXT0,UniRef50_V2PXT0,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q1S5,UniRef50_V2Q1S5,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QB08,UniRef50_V2QB08,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QAF2,UniRef50_Q2P0J5,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q7Z1,UniRef50_E4TJW6,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RL78,UniRef50_D4H8T1,774
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q9F3,UniRef50_V2Q9F3,774
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QFS3,UniRef50_A1AU47,774
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2Q8T0,UniRef50_V2Q8T0,774
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2RHB5,UniRef50_V2RHB5,777
g__Mucispirillum.s__Mucispirillum_schaedleri,UniRef90_V2QCX2,UniRef50_V2QCX2,774
